Date,Time,Ch1,Ch2,Ch3,Ch4,mm,Band Temp,Board Temp,Bat Volt
2019-12-21,8:43,77078,732953,1437265,1027109,7.504,5.705,2.00,2.87
2019-12-21,9:43,79234,712421,1441890,1054515,7.514,9.297,12.00,2.88
2019-12-21,10:43,79687,706328,1444531,1060062,7.517,10.152,14.00,2.89
2019-12-21,11:43,79296,694437,1443812,1055000,7.516,10.891,12.00,2.89
2019-12-21,12:43,79437,683281,1443671,1056046,7.522,11.909,12.25,2.89
2019-12-21,13:43,78750,721156,1442671,1047609,7.517,8.106,9.25,2.89
2019-12-21,14:43,78203,740046,1441312,1040812,7.514,5.954,6.75,2.88
2019-12-21,15:43,77421,760265,1439015,1031046,7.509,3.365,3.25,2.88
2019-12-21,16:43,76859,776390,1437046,1024421,7.503,1.268,0.50,2.87
2019-12-21,17:43,76484,782562,1435546,1019890,7.499,0.276,-0.75,2.87
2019-12-21,18:43,76390,782015,1434953,1018578,7.500,0.227,-1.25,2.87
2019-12-21,19:43,76281,786921,1434500,1017156,7.499,-0.405,-1.50,2.87
2019-12-21,20:43,76156,786984,1433796,1016187,7.494,-0.491,-2.00,2.87
2019-12-21,21:43,76156,786390,1433500,1015796,7.497,-0.460,-2.00,2.87
2019-12-21,22:43,76343,780750,1434031,1018640,7.495,0.365,-1.00,2.87
2019-12-21,23:43,76343,782328,1433562,1018062,7.499,0.153,-1.25,2.87
2019-12-22,0:43,76250,787812,1433281,1017187,7.496,-0.497,-1.50,2.87
2019-12-22,1:43,76140,787578,1432093,1015218,7.500,-0.635,-2.25,2.86
2019-12-22,2:43,76109,789921,1431671,1014609,7.501,-0.937,-2.25,2.86
2019-12-22,3:43,76125,788265,1431281,1014796,7.502,-0.744,-2.25,2.86
2019-12-22,4:43,76078,790343,1430734,1013859,7.504,-1.046,-2.75,2.86
2019-12-22,5:43,76218,788343,1430812,1015531,7.505,-0.691,-2.25,2.86
2019-12-22,6:43,76218,786187,1430656,1015546,7.505,-0.459,-2.00,2.86
2019-12-22,7:43,76437,775156,1431156,1018671,7.504,0.947,-1.00,2.86
2019-12-22,8:43,77375,728937,1433906,1030734,7.507,6.322,3.50,2.87
2019-12-22,9:43,79015,684421,1437656,1051515,7.514,11.558,11.00,2.88
2019-12-22,10:43,79578,678375,1439515,1058703,7.517,12.474,13.75,2.88
2019-12-22,11:43,79562,676906,1439265,1058187,7.519,12.571,13.50,2.88
2019-12-22,12:43,79546,672421,1439156,1057750,7.520,12.928,13.00,2.88
2019-12-22,13:43,78671,704406,1437750,1046718,7.516,9.539,9.00,2.88
2019-12-22,14:43,78453,717375,1437109,1043984,7.515,8.221,8.00,2.87
2019-12-22,15:43,78015,736640,1436125,1038531,7.512,6.120,6.00,2.87
2019-12-22,16:43,77406,759093,1434187,1030953,7.508,3.473,3.25,2.87
2019-12-22,17:43,76984,768062,1432578,1025781,7.505,2.211,1.25,2.87
2019-12-22,18:43,76843,772296,1432046,1024031,7.504,1.653,0.75,2.86
2019-12-22,19:43,76625,777296,1431046,1021765,7.499,0.969,-0.25,2.86
2019-12-22,20:43,76437,784187,1430046,1018921,7.502,0.027,-1.00,2.86
2019-12-22,21:43,76281,783484,1429281,1017187,7.499,-0.039,-1.50,2.86
2019-12-22,22:43,76156,787687,1428687,1015625,7.498,-0.613,-2.00,2.86
2019-12-22,23:43,76046,790859,1427984,1014359,7.497,-1.059,-2.50,2.86
2019-12-23,0:43,75906,796390,1427093,1012421,7.497,-1.828,-3.25,2.85
2019-12-23,1:43,75890,790500,1426656,1012437,7.496,-1.183,-3.00,2.85
2019-12-23,2:43,75921,790890,1426578,1013062,7.494,-1.172,-3.00,2.85
2019-12-23,3:43,76500,779062,1428625,1020109,7.499,0.657,-0.50,2.86
2019-12-23,4:43,76093,795796,1426796,1014859,7.498,-1.553,-2.50,2.85
2019-12-23,5:43,76140,787234,1426625,1015812,7.495,-0.549,-2.25,2.85
2019-12-23,6:43,76234,784953,1426843,1016875,7.497,-0.219,-1.75,2.85
2019-12-23,7:43,76328,778546,1426968,1018078,7.497,0.549,-1.25,2.85
2019-12-23,8:43,76687,763250,1427843,1022578,7.499,2.452,0.25,2.86
2019-12-23,9:43,77437,728656,1430468,1034093,7.488,6.568,4.50,2.86
2019-12-23,10:43,77781,720359,1431843,1039875,7.480,7.697,6.50,2.86
2019-12-23,11:43,77718,705703,1431468,1038718,7.482,8.944,6.25,2.86
2019-12-23,12:43,77875,705250,1431718,1040468,7.485,9.090,7.00,2.86
2019-12-23,13:43,77843,717718,1431812,1040500,7.481,7.974,7.00,2.86
2019-12-23,14:43,77640,729656,1431203,1038015,7.480,6.730,6.00,2.86
2019-12-23,15:43,77390,745687,1430500,1035046,7.477,5.042,4.75,2.86
2019-12-23,16:43,77093,762000,1429375,1031140,7.476,3.203,3.25,2.86
2019-12-23,17:43,76765,766921,1428187,1027046,7.474,2.419,1.75,2.86
2019-12-23,18:43,76796,759312,1427984,1027406,7.475,3.196,2.00,2.86
2019-12-23,19:43,76703,774671,1427718,1026359,7.473,1.591,1.50,2.86
2019-12-23,20:43,76343,780109,1426187,1021765,7.472,0.679,0.00,2.85
2019-12-23,21:43,76015,786500,1424703,1017718,7.469,-0.314,-1.25,2.85
2019-12-23,22:43,75875,790000,1423734,1015671,7.470,-0.857,-2.00,2.85
2019-12-23,23:43,75906,783031,1423750,1016468,7.468,-0.050,-1.50,2.85
2019-12-24,0:43,76125,783140,1424265,1019171,7.469,0.157,-0.75,2.85
2019-12-24,1:43,75984,784921,1423578,1017328,7.469,-0.179,-1.50,2.85
2019-12-24,2:43,76062,782750,1423625,1018625,7.467,0.154,-1.00,2.85
2019-12-24,3:43,76031,782171,1423437,1018953,7.462,0.241,-1.00,2.85
2019-12-24,4:43,76109,778531,1423296,1019187,7.468,0.639,-0.75,2.85
2019-12-24,5:43,76296,774406,1423828,1021703,7.468,1.260,0.00,2.85
2019-12-24,6:43,76250,779234,1423437,1021250,7.466,0.729,-0.25,2.85
2019-12-24,7:43,76171,774421,1423015,1020250,7.466,1.146,-0.50,2.85
2019-12-24,8:43,76500,756562,1424046,1025296,7.461,3.313,1.50,2.85
2019-12-24,9:43,77250,740453,1426078,1034187,7.470,5.476,4.50,2.85
2019-12-24,10:43,77515,725015,1426984,1037375,7.472,7.115,5.75,2.85
2019-12-24,11:43,77593,721453,1426875,1037812,7.477,7.467,5.75,2.85
2019-12-24,12:43,77515,722625,1426734,1036687,7.477,7.289,5.50,2.85
2019-12-24,13:43,77359,736593,1426281,1035390,7.471,5.917,4.75,2.85
2019-12-24,14:43,76812,755125,1425031,1029468,7.461,3.752,2.75,2.85
2019-12-24,15:43,76468,770031,1424000,1025984,7.453,2.029,1.25,2.85
2019-12-24,16:43,76000,777578,1422250,1020375,7.448,0.831,-0.25,2.84
2019-12-24,17:43,75875,780812,1421484,1018968,7.446,0.384,-1.00,2.84
2019-12-24,18:43,75828,782234,1421031,1018140,7.448,0.169,-1.25,2.84
2019-12-24,19:43,75828,779671,1420937,1017953,7.449,0.422,-1.00,2.84
2019-12-24,20:43,75843,784812,1420546,1018062,7.450,-0.108,-1.25,2.84
2019-12-24,21:43,75812,787671,1420171,1017984,7.447,-0.417,-1.50,2.84
2019-12-24,22:43,75703,782390,1419640,1016296,7.449,0.004,-1.50,2.84
2019-12-24,23:43,75812,782921,1419859,1018000,7.447,0.086,-1.25,2.84
2019-12-25,0:43,75687,787859,1419265,1016328,7.447,-0.573,-1.75,2.84
2019-12-25,1:43,75484,792765,1418281,1013703,7.446,-1.321,-2.50,2.84
2019-12-25,2:43,75515,788921,1418125,1014171,7.446,-0.866,-2.25,2.84
2019-12-25,3:43,75421,795343,1417312,1012656,7.448,-1.692,-3.00,2.83
2019-12-25,4:43,75453,789609,1417156,1013171,7.447,-1.024,-2.75,2.83
2019-12-25,5:43,75500,793046,1417140,1013515,7.449,-1.368,-2.50,2.83
2019-12-25,6:43,75390,798656,1416578,1012187,7.448,-2.099,-3.25,2.83
2019-12-25,7:43,75343,788609,1415890,1011593,7.448,-1.049,-3.25,2.83
2019-12-25,8:43,75781,742531,1416921,1016562,7.455,4.058,-1.75,2.83
2019-12-25,9:43,76875,722203,1420515,1030015,7.463,6.899,2.25,2.84
2019-12-25,10:43,77093,742265,1421281,1032375,7.468,5.183,3.75,2.84
2019-12-25,11:43,77390,748375,1421281,1036234,7.468,4.869,4.50,2.84
2019-12-25,12:43,77343,749890,1421609,1035781,7.467,4.694,4.50,2.84
2019-12-25,13:43,76703,768390,1420171,1027375,7.466,2.297,2.00,2.84
2019-12-25,14:43,76406,771843,1418718,1024203,7.460,1.712,0.75,2.84
2019-12-25,15:43,76062,786234,1417578,1019968,7.457,-0.103,-0.75,2.84
2019-12-25,16:43,75656,798078,1415703,1014125,7.460,-1.866,-2.75,2.83
2019-12-25,17:43,75187,805125,1413484,1008468,7.456,-3.158,-4.25,2.83
2019-12-25,18:43,75062,803312,1412421,1007484,7.450,-3.041,-4.75,2.82
2019-12-25,19:43,75421,792828,1413687,1011937,7.453,-1.479,-3.25,2.83
2019-12-25,20:43,75343,798062,1413359,1010781,7.454,-2.156,-3.50,2.83
2019-12-25,21:43,75453,799734,1413656,1012703,7.451,-2.173,-3.25,2.83
2019-12-25,22:43,75437,794453,1412906,1012140,7.453,-1.639,-3.25,2.83
2019-12-25,23:43,75421,798093,1412812,1011937,7.453,-2.058,-3.25,2.83
2019-12-26,0:43,75656,789046,1413265,1015000,7.454,-0.810,-2.25,2.83
2019-12-26,1:43,75546,793796,1412796,1013687,7.453,-1.435,-2.75,2.83
2019-12-26,2:43,75500,792296,1412343,1012859,7.454,-1.342,-2.75,2.82
2019-12-26,3:43,75187,805281,1410984,1009625,7.447,-3.071,-4.00,2.82
2019-12-26,4:43,74734,811875,1408984,1003687,7.446,-4.389,-5.75,2.82
2019-12-26,5:43,74562,814078,1408031,1001468,7.445,-4.866,-6.50,2.82
