Date,Time,Ch1,Ch2,Ch3,Ch4,mm,Band Temp,Board Temp,Bat Volt
2019-12-17,9:50,63531,787218,1480046,983546,6.459,-3.392,-6.25,2.96
2019-12-17,10:50,66265,814171,1483281,1023015,6.477,-2.870,2.75,2.97
2019-12-17,11:50,64703,797921,1481859,998765,6.478,-3.221,-2.75,2.96
2019-12-17,12:50,65515,799812,1481890,1010421,6.484,-2.383,0.00,2.96
2019-12-17,13:50,64625,789890,1480562,997312,6.480,-2.434,-3.00,2.96
2019-12-17,14:50,65109,796421,1480953,1004437,6.482,-2.534,-1.25,2.96
2019-12-17,15:50,64390,795453,1479421,993625,6.480,-3.411,-3.75,2.96
2019-12-17,16:50,63843,803156,1478234,985468,6.478,-5.121,-5.75,2.96
2019-12-17,17:50,63250,808703,1476859,977140,6.473,-6.683,-7.50,2.95
2019-12-17,18:50,62875,810812,1475765,971265,6.474,-7.604,-8.75,2.95
2019-12-17,19:50,62609,810109,1474859,968234,6.466,-7.850,-9.25,2.95
2019-12-17,20:50,62671,807625,1474515,969625,6.463,-7.361,-9.00,2.95
2019-12-17,21:50,63093,802796,1474843,976046,6.464,-6.041,-7.50,2.95
2019-12-17,22:50,63046,807265,1474328,975187,6.465,-6.706,-7.75,2.95
2019-12-17,23:50,62484,812015,1472828,966375,6.466,-8.322,-9.75,2.95
2019-12-18,0:50,62578,809656,1472500,968156,6.464,-7.797,-9.25,2.95
2019-12-18,1:50,62468,811890,1471828,966406,6.464,-8.301,-9.75,2.94
2019-12-18,2:50,62609,806921,1471562,968828,6.462,-7.355,-9.25,2.94
2019-12-18,3:50,62671,805968,1471281,970062,6.461,-7.093,-9.00,2.94
2019-12-18,4:50,62515,808953,1470625,967500,6.461,-7.777,-9.50,2.94
2019-12-18,5:50,62609,813890,1470265,968890,6.462,-8.289,-9.25,2.94
2019-12-18,6:50,62406,814500,1469515,966125,6.459,-8.695,-9.75,2.94
2019-12-18,7:50,62421,798500,1469015,967015,6.455,-6.446,-9.50,2.94
2019-12-18,8:50,64218,782718,1471421,993250,6.465,-1.986,-3.75,2.94
2019-12-18,9:50,65171,762656,1472515,1006500,6.475,1.284,-0.50,2.95
2019-12-18,10:50,67953,760546,1475484,1045156,6.502,4.330,9.25,2.95
2019-12-18,11:50,66750,759265,1474750,1022484,6.528,2.841,3.50,2.95
2019-12-18,12:50,67046,756578,1474359,1026968,6.529,3.432,4.50,2.95
2019-12-18,13:50,66453,753531,1473406,1018437,6.525,3.112,2.50,2.95
2019-12-18,14:50,66796,769625,1473453,1022390,6.533,1.798,3.50,2.95
2019-12-18,15:50,65750,775812,1471937,1007843,6.524,0.011,0.00,2.94
2019-12-18,16:50,65187,788656,1470953,999671,6.521,-2.085,-2.25,2.94
2019-12-18,17:50,64703,793125,1469875,993312,6.514,-3.170,-4.00,2.94
2019-12-18,18:50,64609,789781,1469421,992750,6.508,-2.835,-4.00,2.94
2019-12-18,19:50,64500,793765,1469015,992359,6.500,-3.332,-4.25,2.94
2019-12-18,20:50,64109,800765,1468187,986265,6.500,-4.750,-5.25,2.94
2019-12-18,21:50,63703,798796,1467218,981656,6.489,-4.967,-6.25,2.93
2019-12-18,22:50,63750,798296,1466984,983375,6.483,-4.735,-6.00,2.93
2019-12-18,23:50,63750,796593,1466656,984078,6.478,-4.459,-5.75,2.93
2019-12-19,0:50,63781,799484,1466359,984828,6.476,-4.736,-5.75,2.93
2019-12-19,1:50,63437,805078,1465406,979843,6.474,-5.934,-6.75,2.93
2019-12-19,2:50,63078,803843,1464312,974812,6.471,-6.305,-7.75,2.93
2019-12-19,3:50,63046,808203,1463890,975015,6.466,-6.847,-8.00,2.93
2019-12-19,4:50,63171,801234,1463703,976968,6.466,-5.747,-7.25,2.93
2019-12-19,5:50,63500,800203,1463859,981734,6.468,-5.132,-6.25,2.93
2019-12-19,6:50,63234,802890,1462937,977609,6.468,-5.890,-7.25,2.93
2019-12-19,7:50,63203,791156,1462343,976937,6.470,-4.501,-7.25,2.92
2019-12-19,8:50,64750,774578,1464312,998890,6.482,-0.599,-2.50,2.93
2019-12-19,9:50,64906,769031,1464437,1000953,6.484,0.169,-2.00,2.93
2019-12-19,10:50,66875,766437,1466171,1027218,6.510,2.480,4.50,2.93
2019-12-19,11:50,66046,764625,1465265,1012828,6.521,1.574,1.00,2.93
2019-12-19,12:50,66390,757593,1464921,1015359,6.539,2.479,1.50,2.93
2019-12-19,13:50,66296,753265,1464578,1013796,6.539,2.796,1.50,2.93
2019-12-19,14:50,66328,781343,1464546,1014156,6.540,-0.059,1.25,2.93
2019-12-19,15:50,65390,791500,1463015,1000796,6.534,-2.304,-2.00,2.93
2019-12-19,16:50,64718,796093,1461765,991625,6.526,-3.674,-4.25,2.92
2019-12-19,17:50,64250,796750,1460734,985578,6.519,-4.331,-5.50,2.92
2019-12-19,18:50,64187,801453,1460343,985437,6.514,-4.916,-5.50,2.92
2019-12-19,19:50,64171,796296,1460140,987156,6.501,-4.124,-5.00,2.92
2019-12-19,20:50,64171,797671,1459875,987734,6.497,-4.233,-4.75,2.92
2019-12-19,21:50,63812,797843,1459000,983390,6.489,-4.678,-6.00,2.92
2019-12-19,22:50,63750,799921,1458609,983609,6.481,-4.910,-5.75,2.92
2019-12-19,23:50,64046,788312,1458843,989484,6.473,-2.966,-4.50,2.92
2019-12-20,0:50,63937,806546,1458515,987578,6.474,-5.327,-5.00,2.92
2019-12-20,1:50,63171,810859,1456765,976796,6.467,-7.001,-7.50,2.91
2019-12-20,2:50,62906,800843,1455859,974109,6.458,-5.995,-8.00,2.91
2019-12-20,3:50,62843,810515,1455546,973484,6.455,-7.318,-8.00,2.91
2019-12-20,4:50,62937,805343,1455390,975312,6.453,-6.445,-7.75,2.91
2019-12-20,5:50,62734,807687,1454656,972437,6.451,-7.060,-8.25,2.91
2019-12-20,6:50,62578,807843,1454031,971109,6.444,-7.226,-8.50,2.91
2019-12-20,7:50,62796,793453,1453984,975281,6.439,-4.948,-7.75,2.91
2019-12-20,8:50,64406,774343,1456312,998921,6.448,-0.571,-2.50,2.91
2019-12-20,9:50,65281,762671,1457453,1009484,6.467,1.515,0.25,2.91
2019-12-20,10:50,68000,768406,1459843,1046125,6.500,3.650,9.75,2.92
2019-12-20,11:50,66515,765218,1459046,1020375,6.519,2.090,3.00,2.92
2019-12-20,12:50,67375,764812,1459062,1032750,6.524,3.045,6.25,2.92
2019-12-20,13:50,66609,752203,1458031,1018171,6.542,3.224,2.50,2.92
2019-12-20,14:50,66906,770625,1458140,1021828,6.548,1.654,3.50,2.92
2019-12-20,15:50,65921,778328,1456687,1008312,6.538,-0.218,0.00,2.91
2019-12-20,16:50,65265,787703,1455578,999796,6.528,-1.967,-2.00,2.91
2019-12-20,17:50,64656,792515,1454421,992265,6.516,-3.196,-3.75,2.91
2019-12-20,18:50,64359,793937,1453687,988859,6.508,-3.681,-4.75,2.91
2019-12-20,19:50,64296,794000,1453328,988687,6.503,-3.705,-4.75,2.91
2019-12-20,20:50,64062,795171,1452828,987343,6.488,-3.972,-5.00,2.91
2019-12-20,21:50,63859,796687,1452390,986250,6.475,-4.259,-5.25,2.90
2019-12-20,22:50,63796,794281,1452015,986562,6.466,-3.941,-5.25,2.90
2019-12-20,23:50,63781,795500,1451750,986546,6.465,-4.088,-5.25,2.90
2019-12-21,0:50,63687,793468,1451250,986421,6.456,-3.858,-5.25,2.90
2019-12-21,1:50,63890,794859,1451375,989578,6.456,-3.722,-4.75,2.90
2019-12-21,2:50,63812,793765,1450859,988359,6.456,-3.708,-4.75,2.90
2019-12-21,3:50,63703,793281,1450421,987015,6.454,-3.779,-5.00,2.90
2019-12-21,4:50,63687,796125,1450062,987109,6.452,-4.108,-5.00,2.90
2019-12-21,5:50,63640,791296,1449546,986765,6.449,-3.568,-5.25,2.90
2019-12-21,6:50,63765,792937,1449531,988453,6.451,-3.602,-4.75,2.90
2019-12-21,7:50,63953,782062,1449421,991281,6.452,-2.087,-4.00,2.90
2019-12-21,8:50,65687,743843,1451531,1015875,6.466,3.880,1.75,2.90
2019-12-21,9:50,66828,725171,1452750,1029312,6.492,6.579,5.50,2.91
2019-12-21,10:50,69531,720546,1454906,1063796,6.536,9.135,15.50,2.91
2019-12-21,11:50,67953,725296,1454546,1038281,6.545,7.147,8.25,2.91
2019-12-21,12:50,68578,724187,1454281,1047515,6.547,7.828,10.50,2.91
2019-12-21,13:50,67875,713218,1453656,1038078,6.539,8.230,8.25,2.91
2019-12-21,14:50,67781,746265,1453546,1037843,6.531,5.177,8.00,2.91
2019-12-21,15:50,66625,758781,1452171,1021984,6.519,2.853,3.50,2.90
2019-12-21,16:50,65937,768625,1451140,1012500,6.512,1.137,1.25,2.90
2019-12-21,17:50,65500,772734,1450312,1006625,6.507,0.238,-0.25,2.90
2019-12-21,18:50,65359,771703,1449843,1004875,6.504,0.205,-0.75,2.90
2019-12-21,19:50,65171,783031,1449312,1002218,6.503,-1.239,-1.50,2.90
2019-12-21,20:50,64984,777734,1448703,999859,6.499,-0.860,-2.00,2.90
2019-12-21,21:50,65078,774390,1448578,1001171,6.500,-0.387,-1.50,2.90
2019-12-21,22:50,65343,768125,1448765,1005375,6.499,0.624,-0.75,2.90
2019-12-21,23:50,65171,774921,1448218,1002875,6.498,-0.303,-1.25,2.90
2019-12-22,0:50,65281,775000,1448078,1004328,6.500,-0.191,-0.75,2.90
2019-12-22,1:50,64968,778171,1447250,999796,6.498,-0.913,-2.00,2.89
2019-12-22,2:50,64953,778328,1446921,999796,6.497,-0.930,-2.00,2.89
2019-12-22,3:50,65015,782453,1446734,1000484,6.498,-1.324,-2.00,2.89
2019-12-22,4:50,64875,781156,1446218,998687,6.496,-1.336,-2.25,2.89
2019-12-22,5:50,64953,778718,1445984,999953,6.496,-0.960,-2.00,2.89
2019-12-22,6:50,64953,778687,1445812,999937,6.496,-0.958,-2.00,2.89
2019-12-22,7:50,65281,763328,1445875,1004593,6.498,1.063,-0.75,2.89
2019-12-22,8:50,66281,733140,1446921,1019906,6.499,5.198,2.75,2.89
2019-12-22,9:50,67687,696890,1448265,1037640,6.523,9.664,8.00,2.90
2019-12-22,10:50,69500,688828,1449875,1062906,6.539,11.815,15.50,2.90
2019-12-22,11:50,68218,711984,1449375,1044828,6.529,8.754,10.50,2.90
2019-12-22,12:50,68406,706078,1448937,1048531,6.524,9.500,11.25,2.90
2019-12-22,13:50,67843,696406,1448296,1040171,6.522,9.858,9.00,2.90
2019-12-22,14:50,67656,710921,1448015,1038171,6.517,8.443,8.25,2.90
2019-12-22,15:50,67218,735140,1447359,1031718,6.515,5.809,6.25,2.89
2019-12-22,16:50,66375,752953,1446265,1019937,6.508,3.279,3.00,2.89
2019-12-22,17:50,66000,760312,1445468,1014296,6.507,2.125,1.75,2.89
2019-12-22,18:50,65859,766187,1445062,1012203,6.507,1.365,1.00,2.89
2019-12-22,19:50,65546,769781,1444406,1008718,6.498,0.718,0.25,2.89
2019-12-22,20:50,65312,775640,1443718,1005406,6.496,-0.170,-0.50,2.89
2019-12-22,21:50,65203,773328,1443296,1003734,6.496,-0.061,-1.00,2.89
2019-12-22,22:50,64796,782062,1442359,997953,6.493,-1.500,-2.50,2.88
2019-12-22,23:50,64703,778015,1441812,996812,6.491,-1.151,-2.75,2.88
2019-12-23,0:50,64750,783968,1441640,997781,6.489,-1.727,-2.75,2.88
2019-12-23,1:50,64437,785093,1440796,993187,6.488,-2.260,-3.50,2.88
2019-12-23,2:50,64656,782656,1440906,996515,6.488,-1.691,-3.00,2.88
2019-12-23,3:50,65406,777375,1441875,1006718,6.497,-0.247,-0.50,2.88
2019-12-23,4:50,64812,786390,1440703,998140,6.493,-1.966,-2.50,2.88
2019-12-23,5:50,64984,778062,1440718,1001281,6.490,-0.776,-1.75,2.88
2019-12-23,6:50,65156,775078,1440750,1003921,6.490,-0.233,-1.00,2.88
2019-12-23,7:50,65203,769640,1440656,1005031,6.488,0.436,-0.75,2.88
2019-12-23,8:50,65546,750656,1440906,1010812,6.484,2.836,0.50,2.88
2019-12-23,9:50,66765,713468,1442234,1027531,6.498,7.544,5.25,2.88
2019-12-23,10:50,67343,709421,1442890,1033968,6.513,8.318,7.00,2.89
2019-12-23,11:50,67359,689843,1442671,1034859,6.509,10.125,7.25,2.89
2019-12-23,12:50,67468,696265,1442625,1037140,6.505,9.690,7.75,2.89
2019-12-23,13:50,67343,710125,1442437,1035750,6.502,8.365,7.50,2.88
2019-12-23,14:50,67078,721703,1441968,1032218,6.498,7.088,6.50,2.88
2019-12-23,15:50,66718,739890,1441375,1027671,6.492,5.087,5.25,2.88
2019-12-23,16:50,66203,760484,1440625,1021343,6.482,2.636,3.50,2.88
2019-12-23,17:50,65781,764156,1439859,1015421,6.478,1.821,2.00,2.88
2019-12-23,18:50,65890,752640,1439765,1017671,6.475,3.144,2.50,2.88
2019-12-23,19:50,65718,771171,1439437,1015312,6.473,1.094,2.00,2.88
2019-12-23,20:50,65250,777906,1438421,1008843,6.468,-0.129,0.00,2.88
2019-12-23,21:50,64890,779421,1437468,1003578,6.466,-0.729,-1.00,2.87
2019-12-23,22:50,64687,779421,1436812,1000468,6.466,-0.993,-1.75,2.87
2019-12-23,23:50,64812,775812,1436828,1002625,6.464,-0.419,-1.25,2.87
2019-12-24,0:50,65015,774109,1437062,1005812,6.464,0.026,-0.50,2.87
2019-12-24,1:50,64875,773625,1436515,1004015,6.462,-0.070,-0.75,2.87
2019-12-24,2:50,65000,772765,1436484,1005921,6.462,0.178,-0.50,2.87
2019-12-24,3:50,64937,773953,1436234,1005312,6.459,0.002,-0.75,2.87
2019-12-24,4:50,65031,765406,1436046,1006671,6.460,1.011,-0.25,2.87
2019-12-24,5:50,65234,766968,1436218,1009828,6.460,1.098,0.50,2.87
2019-12-24,6:50,65171,772500,1435859,1009000,6.459,0.455,0.25,2.87
2019-12-24,7:50,65140,765328,1435515,1008484,6.459,1.163,0.25,2.87
2019-12-24,8:50,65578,748218,1435984,1015234,6.459,3.404,1.75,2.87
2019-12-24,9:50,66187,727406,1436828,1025531,6.454,6.121,4.75,2.87
2019-12-24,10:50,66531,716937,1437328,1030593,6.456,7.421,6.00,2.87
2019-12-24,11:50,66609,712484,1437250,1031859,6.455,7.908,6.50,2.87
2019-12-24,12:50,66500,715656,1437046,1030609,6.452,7.540,6.00,2.87
2019-12-24,13:50,66296,732109,1436703,1028171,6.448,5.856,5.25,2.87
2019-12-24,14:50,65734,746390,1435812,1020796,6.439,3.983,3.25,2.87
2019-12-24,15:50,65328,764515,1435109,1015265,6.435,1.773,1.75,2.87
2019-12-24,16:50,64875,770781,1434031,1008828,6.431,0.622,0.25,2.87
2019-12-24,17:50,64718,773875,1433515,1006562,6.430,0.112,-0.50,2.87
2019-12-24,18:50,64687,773843,1433187,1005390,6.434,0.020,-0.75,2.87
2019-12-24,19:50,64671,771234,1433000,1006187,6.427,0.362,-0.50,2.87
2019-12-24,20:50,64593,778046,1432671,1004937,6.428,-0.467,-0.75,2.87
2019-12-24,21:50,64531,784375,1432343,1004281,6.426,-1.209,-1.00,2.86
2019-12-24,22:50,64453,773218,1431906,1003781,6.421,-0.045,-1.00,2.86
2019-12-24,23:50,64562,774703,1431937,1005140,6.423,-0.092,-0.50,2.86
2019-12-25,0:50,64437,782093,1431406,1002843,6.425,-1.082,-1.25,2.86
2019-12-25,1:50,64203,784375,1430750,999421,6.424,-1.629,-2.00,2.86
2019-12-25,2:50,64312,780343,1430625,1001000,6.425,-1.048,-1.75,2.86
2019-12-25,3:50,64125,787468,1430062,997812,6.427,-2.116,-2.25,2.86
2019-12-25,4:50,64187,781828,1429828,998765,6.427,-1.404,-2.25,2.86
2019-12-25,5:50,64234,784343,1429734,999531,6.426,-1.616,-2.00,2.86
2019-12-25,6:50,64093,793640,1429281,997312,6.427,-2.862,-2.50,2.86
2019-12-25,7:50,64078,777515,1428828,996703,6.429,-1.106,-2.75,2.86
2019-12-25,8:50,64546,752328,1429421,1003890,6.430,2.144,-1.00,2.86
2019-12-25,9:50,64968,743203,1429875,1009406,6.436,3.475,0.00,2.86
2019-12-25,10:50,66531,749390,1432312,1032843,6.442,4.539,5.75,2.86
2019-12-25,11:50,65500,757062,1431156,1017484,6.437,2.691,2.25,2.86
2019-12-25,12:50,65812,743093,1431171,1021484,6.443,4.352,3.25,2.86
2019-12-25,13:50,65250,755187,1430250,1013625,6.437,2.591,1.50,2.86
2019-12-25,14:50,65359,771859,1430453,1015703,6.435,1.054,2.00,2.86
2019-12-25,15:50,64734,778078,1428984,1006234,6.433,-0.363,-0.50,2.86
2019-12-25,16:50,64109,794687,1427453,996953,6.430,-3.015,-2.75,2.85
2019-12-25,17:50,63703,792640,1426093,990562,6.431,-3.369,-4.25,2.85
2019-12-25,18:50,63640,790421,1425609,989625,6.431,-3.198,-4.50,2.85
2019-12-25,19:50,64078,781671,1426468,996703,6.429,-1.565,-2.75,2.85
2019-12-25,20:50,63984,786390,1426062,995171,6.429,-2.230,-3.25,2.85
2019-12-25,21:50,64000,790796,1426046,995718,6.428,-2.681,-3.00,2.85
2019-12-25,22:50,64015,787781,1425671,995781,6.429,-2.332,-3.00,2.85
2019-12-25,23:50,64031,790984,1425531,996015,6.429,-2.676,-2.75,2.85
2019-12-26,0:50,64359,779578,1425906,1000578,6.432,-1.001,-1.75,2.85
2019-12-26,1:50,64156,789125,1425375,997843,6.429,-2.300,-2.50,2.85
2019-12-26,2:50,64203,785375,1425078,998109,6.432,-1.855,-2.50,2.85
2019-12-26,3:50,63656,798562,1423781,990218,6.428,-4.100,-4.25,2.85
2019-12-26,4:50,63250,804000,1422375,984218,6.426,-5.351,-5.50,2.84
2019-12-26,5:50,63078,801140,1421546,981453,6.427,-5.277,-6.25,2.84
2019-12-26,6:50,62515,810609,1419906,973125,6.424,-7.370,-8.00,2.84
2019-12-26,7:50,62859,784093,1419984,978546,6.424,-3.495,-6.75,2.84
