Date,Time,Ch1,Ch2,Ch3,Ch4,mm,Band Temp,Board Temp,Bat Volt
2019-12-13,19:46,127359,783718,1531609,1059046,12.026,3.099,2.75,3.06
2019-12-13,20:46,126812,811859,1530250,1055421,12.015,0.070,1.25,3.06
2019-12-13,21:46,126250,803734,1528765,1051281,12.009,0.570,0.25,3.06
2019-12-13,22:46,126640,798046,1528343,1054281,12.012,1.364,1.00,3.06
2019-12-13,23:46,126734,796984,1527671,1055203,12.010,1.538,1.50,3.06
2019-12-14,0:46,126750,794046,1526796,1055453,12.009,1.844,1.50,3.05
2019-12-14,1:46,127046,786140,1526234,1057937,12.009,2.789,2.25,3.05
2019-12-14,2:46,127500,779203,1525734,1061593,12.010,3.703,3.75,3.05
2019-12-14,3:46,127359,788406,1524859,1060359,12.011,2.744,3.25,3.05
2019-12-14,4:46,127468,780656,1524015,1061218,12.011,3.541,3.50,3.05
2019-12-14,5:46,127281,779171,1523000,1059546,12.013,3.565,3.25,3.05
2019-12-14,6:46,126984,784281,1521921,1057359,12.010,2.926,2.25,3.04
2019-12-14,7:46,127109,783312,1521281,1058640,12.007,3.109,2.75,3.04
2019-12-14,8:46,127812,758343,1520968,1063875,12.014,5.782,4.50,3.04
2019-12-14,9:46,128109,763406,1520421,1066250,12.015,5.476,5.50,3.04
2019-12-14,10:46,129140,731125,1520125,1074453,12.019,8.845,8.50,3.04
2019-12-14,11:46,130687,698703,1520437,1086437,12.029,12.262,12.75,3.04
2019-12-14,12:46,129703,725765,1518921,1078437,12.027,9.538,9.75,3.04
2019-12-14,13:46,128859,746015,1517546,1072000,12.020,7.397,7.50,3.04
2019-12-14,14:46,128187,770531,1516562,1067312,12.010,4.895,5.75,3.03
2019-12-14,15:46,128046,766687,1515781,1066390,12.007,5.186,5.25,3.03
2019-12-14,16:46,127828,775390,1515093,1065281,11.999,4.311,5.00,3.03
2019-12-14,17:46,127796,771750,1514421,1065125,11.998,4.637,5.00,3.03
2019-12-14,18:46,127796,771312,1513718,1065281,11.996,4.688,5.00,3.03
2019-12-14,19:46,127703,773687,1513015,1064625,11.995,4.425,4.75,3.03
2019-12-14,20:46,127578,778609,1512187,1063343,11.998,3.879,4.25,3.02
2019-12-14,21:46,127531,779875,1511484,1062984,11.997,3.736,4.25,3.02
2019-12-14,22:46,127406,783843,1510718,1062140,11.995,3.304,4.00,3.02
2019-12-14,23:46,127328,784468,1509937,1061140,11.999,3.175,3.50,3.02
2019-12-15,0:46,127000,786156,1509031,1059000,11.992,2.863,2.75,3.02
2019-12-15,1:46,126937,789656,1508328,1058187,11.996,2.469,2.50,3.02
2019-12-15,2:46,127187,783421,1507843,1060109,11.998,3.202,3.25,3.02
2019-12-15,3:46,127046,786671,1507031,1059250,11.994,2.831,3.00,3.01
2019-12-15,4:46,127000,793312,1506328,1058843,11.994,2.163,2.50,3.01
2019-12-15,5:46,126781,793921,1505484,1057078,11.994,1.975,2.25,3.01
2019-12-15,6:46,125984,804140,1503890,1051125,11.986,0.517,0.25,3.01
2019-12-15,7:46,125906,802859,1503250,1051218,11.977,0.653,0.25,3.01
2019-12-15,8:46,126703,786500,1503281,1056890,11.988,2.680,2.25,3.01
2019-12-15,9:46,127250,766109,1503015,1060375,12.000,4.841,3.25,3.01
2019-12-15,10:46,128296,750171,1502984,1068125,12.011,6.788,6.00,3.01
2019-12-15,11:46,130015,753031,1503515,1081296,12.024,7.349,10.75,3.01
2019-12-15,12:46,130062,749359,1503265,1081203,12.029,7.664,10.75,3.01
2019-12-15,13:46,128609,735515,1501687,1070015,12.019,8.199,7.00,3.00
2019-12-15,14:46,128546,768468,1501250,1069546,12.019,5.231,6.75,3.00
2019-12-15,15:46,127718,777281,1500078,1063296,12.012,4.000,4.50,3.00
2019-12-15,16:46,127156,793515,1499078,1059296,12.004,2.176,2.75,3.00
2019-12-15,17:46,126546,797687,1498031,1054578,12.000,1.422,1.50,3.00
2019-12-15,18:46,126296,799234,1497328,1053234,11.991,1.168,1.00,2.99
2019-12-15,19:46,125890,810671,1496250,1050281,11.986,-0.212,0.00,2.99
2019-12-15,20:46,125625,816765,1495421,1047984,11.987,-1.027,-0.75,2.99
2019-12-15,21:46,125062,826187,1494125,1043453,11.985,-2.407,-2.50,2.99
2019-12-15,22:46,124796,825515,1493328,1041750,11.979,-2.481,-3.00,2.99
2019-12-15,23:46,124421,835968,1492500,1039406,11.970,-3.844,-3.75,2.98
2019-12-16,0:46,123828,840562,1490984,1034750,11.967,-4.800,-5.25,2.98
2019-12-16,1:46,123718,842046,1489890,1033468,11.971,-5.094,-5.50,2.98
2019-12-16,2:46,123281,845890,1488609,1030453,11.964,-5.842,-6.50,2.98
2019-12-16,3:46,122921,848218,1487562,1027265,11.966,-6.442,-7.25,2.98
2019-12-16,4:46,122703,850578,1486281,1025968,11.960,-6.864,-7.75,2.97
2019-12-16,5:46,122468,852343,1485437,1024078,11.959,-7.281,-8.00,2.97
2019-12-16,6:46,122218,853890,1484484,1022437,11.954,-7.649,-8.50,2.97
2019-12-16,7:46,122296,846078,1483843,1022671,11.958,-6.645,-8.50,2.97
2019-12-16,8:46,123203,829062,1484703,1029562,11.967,-3.959,-6.50,2.97
2019-12-16,9:46,124156,820343,1485562,1036718,11.976,-2.352,-4.25,2.97
2019-12-16,10:46,125546,803937,1486171,1046984,11.991,0.216,-1.25,2.97
2019-12-16,11:46,125734,813984,1486937,1047968,11.998,-0.739,-1.00,2.97
2019-12-16,12:46,125031,826734,1485359,1042437,11.994,-2.554,-2.50,2.97
2019-12-16,13:46,125328,820359,1485015,1044125,12.003,-1.724,-2.00,2.97
2019-12-16,14:46,125312,833453,1484937,1044250,12.000,-3.132,-2.00,2.97
2019-12-16,15:46,124296,837640,1482968,1036203,11.995,-4.327,-4.50,2.97
2019-12-16,16:46,123656,844015,1481484,1031734,11.985,-5.493,-5.75,2.96
2019-12-16,17:46,123140,846531,1480140,1027953,11.979,-6.167,-7.00,2.96
2019-12-16,18:46,122765,849640,1479203,1026015,11.965,-6.743,-7.50,2.96
2019-12-16,19:46,122109,855328,1477640,1021500,11.954,-7.933,-8.75,2.96
2019-12-16,20:46,121500,859812,1475890,1017531,11.941,-8.956,-10.00,2.95
2019-12-16,21:46,121281,859718,1474812,1015843,11.939,-9.135,-10.50,2.95
2019-12-16,22:46,121296,858593,1474421,1016093,11.937,-8.956,-10.25,2.95
2019-12-16,23:46,121187,861140,1473515,1015296,11.936,-9.389,-10.50,2.95
2019-12-17,0:46,120984,860796,1472500,1013781,11.934,-9.516,-11.00,2.95
2019-12-17,1:46,121062,858968,1472015,1014281,11.936,-9.212,-10.75,2.94
2019-12-17,2:46,120859,865187,1471171,1013109,11.930,-10.199,-11.25,2.94
2019-12-17,3:46,120531,866375,1469843,1010406,11.929,-10.691,-11.75,2.94
2019-12-17,4:46,120312,868015,1468750,1008718,11.927,-11.132,-12.25,2.94
2019-12-17,5:46,120156,865890,1467875,1007546,11.926,-10.972,-12.50,2.94
2019-12-17,6:46,119921,865093,1466718,1005718,11.924,-11.083,-13.00,2.93
2019-12-17,7:46,120250,862109,1466671,1008359,11.925,-10.336,-12.25,2.93
2019-12-17,8:46,121625,844625,1468843,1018921,11.937,-6.850,-9.50,2.94
2019-12-17,9:46,122796,830203,1470453,1027375,11.952,-4.293,-7.00,2.94
2019-12-17,10:46,124734,830656,1472296,1043062,11.958,-2.928,-2.75,2.94
2019-12-17,11:46,127562,843640,1475953,1064484,11.983,-2.492,4.00,2.95
2019-12-17,12:46,127750,833328,1476250,1063968,12.007,-1.451,4.00,2.95
2019-12-17,13:46,125312,826765,1473296,1044140,12.001,-2.411,-2.00,2.95
2019-12-17,14:46,125484,829109,1473562,1046031,11.996,-2.503,-1.50,2.95
2019-12-17,15:46,124609,830265,1471687,1038843,11.995,-3.257,-3.50,2.94
2019-12-17,16:46,123921,840890,1470328,1033093,11.995,-4.995,-5.25,2.94
2019-12-17,17:46,123093,850187,1468468,1026718,11.989,-6.739,-7.25,2.94
2019-12-17,18:46,122625,853578,1466953,1022765,11.990,-7.575,-8.25,2.93
2019-12-17,19:46,122281,853968,1465843,1020250,11.985,-7.893,-9.00,2.93
2019-12-17,20:46,122437,852125,1465578,1021468,11.986,-7.528,-8.75,2.93
2019-12-17,21:46,123015,844718,1466109,1025875,11.991,-6.155,-7.25,2.93
2019-12-17,22:46,122953,847031,1465750,1025515,11.989,-6.473,-7.50,2.93
2019-12-17,23:46,122078,858859,1463828,1018921,11.981,-8.675,-9.25,2.93
2019-12-18,0:46,122250,852453,1463468,1020250,11.982,-7.699,-9.00,2.93
2019-12-18,1:46,122078,857906,1462671,1018906,11.981,-8.551,-9.50,2.93
2019-12-18,2:46,122250,848875,1462375,1020328,11.981,-7.237,-9.00,2.92
2019-12-18,3:46,122296,850062,1462156,1020828,11.980,-7.334,-9.00,2.92
2019-12-18,4:46,122203,854515,1461406,1020000,11.981,-7.991,-9.25,2.92
2019-12-18,5:46,122187,854015,1461046,1019875,11.981,-7.940,-9.00,2.92
2019-12-18,6:46,121984,857281,1460171,1018515,11.977,-8.512,-9.50,2.92
2019-12-18,7:46,122031,847453,1459593,1018781,11.978,-7.220,-9.25,2.92
2019-12-18,8:46,123812,817343,1462156,1033062,11.985,-2.340,-5.00,2.92
2019-12-18,9:46,125093,794093,1463859,1043296,11.990,0.927,-2.00,2.93
2019-12-18,10:46,127312,784125,1465953,1060515,12.005,3.163,3.25,2.93
2019-12-18,11:46,129906,775421,1468828,1078078,12.050,5.156,9.25,2.94
2019-12-18,12:46,129734,791062,1469359,1076046,12.057,3.587,8.75,2.94
2019-12-18,13:46,127750,773062,1467218,1059812,12.054,4.157,3.50,2.93
2019-12-18,14:46,127718,799562,1466921,1059984,12.049,1.639,3.25,2.93
2019-12-18,15:46,126453,806453,1465031,1049750,12.046,0.176,-0.25,2.93
2019-12-18,16:46,125671,822859,1463812,1043859,12.039,-2.014,-2.00,2.93
2019-12-18,17:46,124968,828421,1462296,1038343,12.035,-3.097,-3.75,2.92
2019-12-18,18:46,124890,826515,1461609,1037765,12.035,-2.937,-4.00,2.92
2019-12-18,19:46,124781,830218,1461171,1036890,12.034,-3.426,-4.25,2.92
2019-12-18,20:46,124296,839515,1460062,1033578,12.026,-4.789,-5.25,2.92
2019-12-18,21:46,123796,838859,1458796,1029765,12.022,-5.074,-6.25,2.92
2019-12-18,22:46,124062,838546,1458546,1031406,12.028,-4.881,-5.75,2.92
2019-12-18,23:46,124031,836781,1458218,1031312,12.027,-4.685,-5.75,2.92
2019-12-19,0:46,124156,837218,1457906,1031937,12.031,-4.677,-5.50,2.92
2019-12-19,1:46,123796,844328,1456796,1029500,12.025,-5.748,-6.75,2.91
2019-12-19,2:46,123234,850796,1455484,1025046,12.022,-6.986,-7.75,2.91
2019-12-19,3:46,123296,848437,1454890,1025718,12.020,-6.625,-7.50,2.91
2019-12-19,4:46,123359,842984,1454531,1026265,12.020,-5.906,-7.50,2.91
2019-12-19,5:46,123968,839828,1455078,1030687,12.028,-5.100,-6.00,2.91
2019-12-19,6:46,123531,842500,1454046,1027250,12.025,-5.751,-7.00,2.91
2019-12-19,7:46,123453,836296,1453296,1026515,12.026,-5.084,-7.25,2.91
2019-12-19,8:46,125265,806187,1455812,1040687,12.037,-0.515,-3.00,2.91
2019-12-19,9:46,125656,806281,1456296,1043953,12.037,-0.263,-2.00,2.91
2019-12-19,10:46,126937,795218,1457218,1053859,12.045,1.611,1.25,2.91
2019-12-19,11:46,128296,798203,1459062,1064515,12.052,2.101,4.50,2.92
2019-12-19,12:46,127843,788437,1458562,1060406,12.056,2.745,3.50,2.92
2019-12-19,13:46,127343,782750,1457703,1055671,12.063,2.953,2.00,2.92
2019-12-19,14:46,127140,809703,1457578,1054343,12.059,0.204,1.50,2.92
2019-12-19,15:46,125937,823984,1455500,1044875,12.053,-2.049,-1.75,2.91
2019-12-19,16:46,125046,832812,1453843,1037812,12.049,-3.633,-3.75,2.91
2019-12-19,17:46,124375,835296,1452375,1032968,12.041,-4.358,-5.25,2.90
2019-12-19,18:46,124453,838812,1451953,1033843,12.038,-4.682,-5.00,2.90
2019-12-19,19:46,124500,832390,1451718,1034312,12.037,-3.903,-4.75,2.90
2019-12-19,20:46,124546,831109,1451500,1034500,12.039,-3.741,-4.75,2.90
2019-12-19,21:46,124062,840843,1450359,1031000,12.033,-5.189,-5.75,2.90
2019-12-19,22:46,124109,837640,1449875,1031078,12.037,-4.807,-6.00,2.90
2019-12-19,23:46,124625,826046,1450234,1035218,12.039,-3.110,-4.75,2.90
2019-12-20,0:46,124546,838562,1450078,1034906,12.035,-4.554,-4.75,2.90
2019-12-20,1:46,123453,848062,1447625,1026703,12.024,-6.479,-7.25,2.90
2019-12-20,2:46,123234,844421,1446296,1024625,12.027,-6.244,-7.75,2.89
2019-12-20,3:46,123187,850781,1446031,1024468,12.024,-7.044,-7.75,2.89
2019-12-20,4:46,123359,847796,1445843,1025875,12.025,-6.531,-7.50,2.89
2019-12-20,5:46,122984,849312,1444937,1023203,12.020,-6.992,-8.00,2.89
2019-12-20,6:46,122843,849671,1444140,1022312,12.016,-7.130,-8.50,2.89
2019-12-20,7:46,123046,838250,1444156,1024500,12.010,-5.511,-7.50,2.89
2019-12-20,8:46,124578,807171,1446593,1036328,12.021,-0.973,-3.75,2.89
2019-12-20,9:46,125968,794578,1448671,1047234,12.029,1.178,-0.75,2.90
2019-12-20,10:46,127906,783843,1450453,1062125,12.042,3.303,4.00,2.90
2019-12-20,11:46,129937,785000,1453421,1078015,12.053,4.280,9.50,2.91
2019-12-20,12:46,130187,797546,1454046,1079328,12.062,3.209,10.25,2.91
2019-12-20,13:46,127859,781390,1451656,1060125,12.061,3.395,3.75,2.90
2019-12-20,14:46,127921,796375,1451718,1060703,12.060,2.001,3.75,2.90
2019-12-20,15:46,126500,807609,1449421,1049531,12.053,0.041,0.00,2.90
2019-12-20,16:46,125765,820546,1447875,1043734,12.050,-1.777,-2.00,2.90
2019-12-20,17:46,125015,827687,1446187,1038156,12.042,-3.032,-3.75,2.89
2019-12-20,18:46,124640,830843,1445093,1035515,12.037,-3.619,-4.50,2.89
2019-12-20,19:46,124546,832593,1444562,1034937,12.034,-3.869,-4.75,2.89
2019-12-20,20:46,124343,830156,1444015,1033625,12.030,-3.713,-5.00,2.89
2019-12-20,21:46,124281,834406,1443546,1033046,12.031,-4.249,-5.00,2.89
2019-12-20,22:46,124343,833250,1443140,1033437,12.032,-4.081,-5.00,2.89
2019-12-20,23:46,124328,833125,1442875,1033468,12.030,-4.064,-5.00,2.89
2019-12-21,0:46,124250,830171,1442265,1032750,12.031,-3.794,-5.00,2.88
2019-12-21,1:46,124609,829828,1442578,1035656,12.032,-3.493,-4.50,2.89
2019-12-21,2:46,124437,833406,1441953,1034218,12.032,-4.027,-4.75,2.88
2019-12-21,3:46,124343,831031,1441500,1034015,12.025,-3.776,-5.00,2.88
2019-12-21,4:46,124343,830140,1441109,1033703,12.029,-3.704,-5.00,2.88
2019-12-21,5:46,124218,828812,1440578,1032843,12.027,-3.632,-5.25,2.88
2019-12-21,6:46,124437,828109,1440703,1034515,12.029,-3.402,-4.75,2.88
2019-12-21,7:46,124640,815484,1440718,1036343,12.027,-1.858,-4.00,2.88
2019-12-21,8:46,126406,776437,1443078,1049984,12.039,3.154,0.50,2.89
2019-12-21,9:46,127937,749843,1445109,1061921,12.048,6.426,4.50,2.89
2019-12-21,10:46,129750,738531,1446671,1075484,12.064,8.264,9.25,2.89
2019-12-21,11:46,131515,735328,1449203,1088859,12.078,9.322,14.00,2.90
2019-12-21,12:46,131734,742578,1449671,1089968,12.086,8.769,14.75,2.90
2019-12-21,13:46,129875,728296,1448109,1074765,12.084,9.108,9.50,2.90
2019-12-21,14:46,129515,770109,1447765,1071906,12.083,5.236,8.00,2.90
2019-12-21,15:46,127937,783515,1445656,1060000,12.070,3.185,3.75,2.89
2019-12-21,16:46,127000,798906,1444109,1053093,12.060,1.190,1.25,2.89
2019-12-21,17:46,126375,806046,1442843,1048578,12.052,0.126,-0.25,2.89
2019-12-21,18:46,126156,805593,1442203,1046937,12.050,0.043,-0.75,2.88
2019-12-21,19:46,125937,812093,1441625,1045328,12.048,-0.755,-1.25,2.88
2019-12-21,20:46,125656,811312,1440812,1043265,12.044,-0.841,-1.75,2.88
2019-12-21,21:46,125765,808218,1440718,1044093,12.045,-0.452,-1.50,2.88
2019-12-21,22:46,126093,801875,1441093,1047015,12.043,0.428,-0.75,2.88
2019-12-21,23:46,125937,806312,1440484,1045359,12.047,-0.155,-1.25,2.88
2019-12-22,0:46,126078,814250,1440312,1046531,12.047,-0.882,-1.00,2.88
2019-12-22,1:46,125640,811031,1439250,1043046,12.045,-0.829,-2.00,2.88
2019-12-22,2:46,125687,811296,1438828,1043500,12.045,-0.820,-2.00,2.88
2019-12-22,3:46,125640,810765,1438656,1042937,12.047,-0.810,-1.75,2.88
2019-12-22,4:46,125500,814031,1438093,1041921,12.045,-1.236,-2.25,2.88
2019-12-22,5:46,125625,813437,1437921,1042953,12.045,-1.089,-2.00,2.88
2019-12-22,6:46,125703,813078,1437812,1043765,12.043,-0.985,-1.75,2.88
2019-12-22,7:46,126093,798078,1437968,1046906,12.044,0.803,-0.75,2.88
2019-12-22,8:46,127187,759156,1439390,1055218,12.053,5.140,2.25,2.88
2019-12-22,9:46,128984,727437,1441578,1069046,12.065,8.846,7.25,2.88
2019-12-22,10:46,130656,709968,1442984,1081703,12.079,11.063,11.75,2.89
2019-12-22,11:46,131906,721578,1444578,1091375,12.086,10.623,15.25,2.89
2019-12-22,12:46,131625,727125,1444609,1089468,12.082,10.051,14.75,2.89
2019-12-22,13:46,129921,718125,1443000,1075890,12.076,10.045,9.75,2.89
2019-12-22,14:46,129515,734859,1442609,1073187,12.068,8.446,8.75,2.89
2019-12-22,15:46,128718,756437,1441656,1067375,12.059,6.179,6.50,2.88
2019-12-22,16:46,127578,780656,1440015,1058578,12.052,3.357,3.25,2.88
2019-12-22,17:46,127015,785234,1438890,1054265,12.048,2.613,1.75,2.88
2019-12-22,18:46,126828,795562,1438359,1052859,12.046,1.503,1.25,2.88
2019-12-22,19:46,126406,797828,1437453,1049828,12.041,1.051,0.25,2.87
2019-12-22,20:46,126078,808328,1436609,1047234,12.039,-0.213,-0.75,2.87
2019-12-22,21:46,125921,804781,1435921,1046031,12.038,0.055,-1.00,2.87
2019-12-22,22:46,125562,813859,1435000,1043296,12.035,-1.105,-2.00,2.87
2019-12-22,23:46,125343,816250,1434328,1041656,12.033,-1.493,-2.25,2.87
2019-12-23,0:46,125265,818203,1433937,1041156,12.031,-1.743,-2.50,2.87
2019-12-23,1:46,125000,815531,1433125,1039031,12.030,-1.636,-3.25,2.87
2019-12-23,2:46,125265,813171,1433218,1041125,12.032,-1.211,-2.75,2.87
2019-12-23,3:46,126203,803671,1434796,1048578,12.036,0.367,0.00,2.87
2019-12-23,4:46,125437,817921,1433328,1042218,12.036,-1.624,-2.00,2.87
2019-12-23,5:46,125640,810625,1433234,1044015,12.034,-0.708,-1.50,2.87
2019-12-23,6:46,125828,806250,1433343,1045625,12.034,-0.127,-1.00,2.87
2019-12-23,7:46,126000,800203,1433375,1046750,12.037,0.576,-0.50,2.87
2019-12-23,8:46,126515,782593,1433828,1050859,12.039,2.623,0.75,2.87
2019-12-23,9:46,128093,743390,1435984,1063375,12.046,7.096,5.25,2.87
2019-12-23,10:46,128781,735781,1437203,1068921,12.048,8.110,7.25,2.87
2019-12-23,11:46,128812,717968,1436953,1069328,12.046,9.682,7.25,2.87
2019-12-23,12:46,129015,718156,1437140,1071218,12.044,9.775,8.00,2.87
2019-12-23,13:46,128937,735109,1437156,1070640,12.043,8.272,7.75,2.87
2019-12-23,14:46,128531,748250,1436609,1067890,12.036,6.945,6.75,2.87
2019-12-23,15:46,128109,765781,1435953,1064437,12.035,5.141,5.50,2.87
2019-12-23,16:46,127546,786046,1435046,1060171,12.031,2.956,4.00,2.87
2019-12-23,17:46,126968,790937,1434015,1056031,12.023,2.189,2.50,2.87
2019-12-23,18:46,127015,781562,1433812,1056406,12.023,3.118,2.75,2.87
2019-12-23,19:46,126875,800828,1433625,1055515,12.020,1.182,2.25,2.87
2019-12-23,20:46,126187,803531,1432250,1050203,12.015,0.507,0.50,2.86
2019-12-23,21:46,125609,812890,1430906,1046109,12.007,-0.775,-1.00,2.86
2019-12-23,22:46,125281,812109,1430078,1044000,12.000,-0.864,-1.75,2.86
2019-12-23,23:46,125437,809203,1430062,1045406,11.999,-0.449,-1.25,2.86
2019-12-24,0:46,125765,807703,1430562,1048062,12.000,-0.084,-0.25,2.86
2019-12-24,1:46,125515,810328,1429875,1046484,11.994,-0.479,-0.75,2.86
2019-12-24,2:46,125671,806796,1429906,1047515,11.997,-0.034,-0.25,2.86
2019-12-24,3:46,125671,806359,1429718,1047531,11.997,0.012,-0.50,2.86
2019-12-24,4:46,125734,802140,1429515,1048343,11.994,0.504,0.00,2.86
2019-12-24,5:46,125953,797562,1429953,1050453,11.990,1.124,0.75,2.86
2019-12-24,6:46,125875,804375,1429625,1050187,11.986,0.421,0.50,2.86
2019-12-24,7:46,125750,796578,1429171,1049656,11.980,1.162,0.25,2.86
2019-12-24,8:46,126375,777500,1429953,1054906,11.980,3.400,2.00,2.86
2019-12-24,9:46,127312,759734,1431328,1062671,11.980,5.577,4.75,2.86
2019-12-24,10:46,127765,744656,1432171,1066375,11.981,7.170,6.25,2.86
2019-12-24,11:46,127984,739937,1432343,1067812,11.986,7.677,6.75,2.86
2019-12-24,12:46,127812,737843,1432234,1066984,11.979,7.811,6.25,2.86
2019-12-24,13:46,127484,753375,1431921,1064968,11.971,6.302,5.75,2.86
2019-12-24,14:46,126546,777359,1430781,1059718,11.941,3.747,3.75,2.86
2019-12-24,15:46,125921,794500,1429937,1055640,11.928,1.813,2.25,2.86
2019-12-24,16:46,125078,802484,1428406,1049968,11.913,0.594,0.50,2.86
2019-12-24,17:46,124906,806671,1427703,1048250,11.916,0.036,0.00,2.86
2019-12-24,18:46,124906,807359,1427296,1047781,11.921,-0.071,-0.25,2.85
2019-12-24,19:46,124875,805531,1427125,1048125,11.914,0.143,-0.25,2.85
2019-12-24,20:46,124703,810156,1426828,1047296,11.907,-0.396,-0.50,2.85
2019-12-24,21:46,124546,812609,1426421,1046796,11.898,-0.690,-0.50,2.85
2019-12-24,22:46,124281,807484,1425859,1045984,11.882,-0.226,-0.75,2.85
2019-12-24,23:46,124437,807890,1426031,1046812,11.887,-0.202,-0.50,2.85
2019-12-25,0:46,124078,814000,1425437,1045531,11.867,-0.938,-1.00,2.85
2019-12-25,1:46,123843,818671,1424578,1043218,11.871,-1.621,-1.75,2.85
2019-12-25,2:46,123953,813781,1424437,1043906,11.874,-1.047,-1.50,2.85
2019-12-25,3:46,123750,821328,1423734,1042062,11.875,-2.002,-2.25,2.85
2019-12-25,4:46,123828,815468,1423468,1042328,11.880,-1.355,-2.00,2.85
2019-12-25,5:46,123875,818203,1423484,1042750,11.880,-1.610,-1.75,2.85
2019-12-25,6:46,123750,824953,1422968,1041656,11.880,-2.428,-2.25,2.85
2019-12-25,7:46,123640,813703,1422265,1040828,11.879,-1.292,-2.50,2.84
2019-12-25,8:46,124218,784906,1423031,1045765,11.878,2.026,-1.00,2.85
2019-12-25,9:46,124531,777921,1423625,1047703,11.886,2.848,-0.50,2.85
2019-12-25,10:46,126421,777578,1425250,1061703,11.907,3.864,3.50,2.85
2019-12-25,11:46,127453,766703,1427843,1071281,11.897,5.504,7.00,2.86
2019-12-25,12:46,126968,773718,1428187,1066062,11.910,4.518,5.75,2.86
2019-12-25,13:46,125984,788921,1426046,1056781,11.921,2.439,2.75,2.85
2019-12-25,14:46,125796,797578,1425984,1055656,11.916,1.513,2.25,2.85
2019-12-25,15:46,124765,810515,1424031,1048812,11.896,-0.313,0.00,2.85
2019-12-25,16:46,123890,826593,1422375,1042453,11.884,-2.537,-2.00,2.84
2019-12-25,17:46,123078,829281,1420390,1037203,11.866,-3.293,-3.75,2.84
2019-12-25,18:46,122812,828093,1419671,1035265,11.863,-3.333,-4.25,2.84
2019-12-25,19:46,123437,816765,1420890,1040656,11.861,-1.632,-2.50,2.84
2019-12-25,20:46,123343,822718,1420531,1039906,11.861,-2.336,-2.75,2.84
2019-12-25,21:46,123406,825328,1420781,1041000,11.855,-2.525,-2.50,2.84
2019-12-25,22:46,123265,819718,1420265,1040125,11.851,-1.993,-2.75,2.84
2019-12-25,23:46,123343,826187,1420156,1040859,11.850,-2.631,-2.75,2.84
2019-12-26,0:46,123671,812281,1420609,1043656,11.850,-0.910,-1.50,2.84
2019-12-26,1:46,123437,819765,1420125,1041921,11.847,-1.846,-2.25,2.84
2019-12-26,2:46,123468,818406,1419765,1042296,11.846,-1.669,-2.00,2.84
2019-12-26,3:46,122781,831765,1418515,1036859,11.842,-3.602,-3.75,2.84
2019-12-26,4:46,122187,839109,1416656,1031796,11.842,-4.910,-5.50,2.83
