Date,Time,Ch1,Ch2,Ch3,Ch4,mm,Band Temp,Board Temp,Bat Volt
2019-12-14,4:7,72578,782421,1531109,1074234,6.756,4.264,3.25,3.06
2019-12-14,5:7,72562,782875,1530281,1074000,6.756,4.206,3.25,3.06
2019-12-14,6:7,72484,798609,1529265,1072546,6.758,2.636,2.50,3.06
2019-12-14,7:7,72484,786421,1528484,1072984,6.755,3.810,2.75,3.06
2019-12-14,8:7,73031,783343,1528156,1080718,6.758,4.611,5.50,3.06
2019-12-14,9:7,73031,778843,1527609,1080281,6.760,4.990,5.75,3.06
2019-12-14,10:7,73343,755328,1526968,1083781,6.767,7.300,7.00,3.05
2019-12-14,11:7,73437,735484,1526187,1085078,6.768,9.091,7.50,3.05
2019-12-14,12:7,73984,725703,1525703,1092343,6.773,10.331,10.75,3.05
2019-12-14,13:7,73562,746218,1524453,1085937,6.774,8.220,8.25,3.05
2019-12-14,14:7,73578,740343,1523593,1086671,6.771,8.768,8.50,3.05
2019-12-14,15:7,72984,767843,1522421,1078671,6.766,5.876,5.00,3.04
2019-12-14,16:7,72953,768531,1521812,1078656,6.763,5.813,5.25,3.04
2019-12-14,17:7,72859,774359,1521062,1077156,6.764,5.192,4.75,3.04
2019-12-14,18:7,72890,775640,1520453,1077859,6.762,5.122,4.75,3.04
2019-12-14,19:7,72921,776328,1519765,1077843,6.765,5.059,4.75,3.04
2019-12-14,20:7,72890,781171,1519000,1077125,6.767,4.571,4.50,3.04
2019-12-14,21:7,72781,783203,1518187,1075890,6.765,4.303,4.00,3.04
2019-12-14,22:7,72703,783390,1517484,1074765,6.765,4.210,3.75,3.03
2019-12-14,23:7,72687,784843,1516750,1074593,6.764,4.065,3.50,3.03
2019-12-15,0:7,72546,791687,1516000,1073296,6.759,3.340,3.25,3.03
2019-12-15,1:7,72515,795953,1515234,1072812,6.759,2.906,2.75,3.03
2019-12-15,2:7,72500,795000,1514531,1072281,6.761,2.959,2.75,3.03
2019-12-15,3:7,72546,798125,1513968,1072562,6.764,2.683,2.75,3.03
2019-12-15,4:7,72500,795125,1513312,1072187,6.762,2.940,2.75,3.03
2019-12-15,5:7,72468,799421,1512500,1071328,6.764,2.473,2.25,3.03
2019-12-15,6:7,72265,814406,1511640,1068140,6.765,0.789,1.00,3.02
2019-12-15,7:7,72062,815187,1510640,1065375,6.764,0.502,0.00,3.02
2019-12-15,8:7,72234,800203,1510140,1068078,6.763,2.166,0.75,3.02
2019-12-15,9:7,72500,795781,1510140,1072281,6.761,2.885,2.50,3.02
2019-12-15,10:7,72656,769875,1509750,1074500,6.762,5.425,3.75,3.02
2019-12-15,11:7,72890,758406,1509421,1077250,6.766,6.627,4.75,3.02
2019-12-15,12:7,73437,754859,1509187,1085203,6.767,7.427,8.00,3.02
2019-12-15,13:7,73453,747687,1509390,1087937,6.752,8.212,9.25,3.02
2019-12-15,14:7,73296,754671,1508078,1084859,6.756,7.423,8.00,3.02
2019-12-15,15:7,72843,772546,1507156,1079046,6.751,5.478,5.50,3.01
2019-12-15,16:7,72531,786796,1506250,1074562,6.750,3.882,3.75,3.01
2019-12-15,17:7,72250,800390,1505296,1070453,6.749,2.318,2.00,3.01
2019-12-15,18:7,72000,806656,1504437,1067015,6.748,1.465,0.75,3.01
2019-12-15,19:7,71953,811468,1503859,1066718,6.745,0.971,0.50,3.01
2019-12-15,20:7,71734,819328,1502890,1063250,6.747,-0.076,-0.50,3.01
2019-12-15,21:7,71546,830453,1502000,1060968,6.743,-1.397,-1.50,3.00
2019-12-15,22:7,71312,836953,1500906,1057734,6.742,-2.349,-2.75,3.00
2019-12-15,23:7,71265,838515,1500078,1056234,6.747,-2.644,-3.25,3.00
2019-12-16,0:7,71062,850359,1499015,1052906,6.749,-4.239,-4.75,3.00
2019-12-16,1:7,70906,849656,1497968,1050843,6.748,-4.348,-5.25,3.00
2019-12-16,2:7,70734,855843,1497062,1048734,6.745,-5.251,-6.00,2.99
2019-12-16,3:7,70562,859359,1496015,1046968,6.740,-5.831,-6.75,2.99
2019-12-16,4:7,70375,862187,1495000,1045156,6.733,-6.345,-7.50,2.99
2019-12-16,5:7,70312,864781,1494125,1043562,6.738,-6.818,-7.75,2.99
2019-12-16,6:7,70171,866625,1493250,1042328,6.732,-7.169,-8.25,2.99
2019-12-16,7:7,70140,868671,1492296,1040906,6.738,-7.569,-8.75,2.98
2019-12-16,8:7,71171,857875,1493828,1056531,6.736,-4.757,-3.75,2.99
2019-12-16,9:7,71390,849593,1494046,1058781,6.743,-3.628,-2.50,2.99
2019-12-16,10:7,71468,835890,1494375,1059062,6.748,-2.125,-2.25,2.99
2019-12-16,11:7,71359,829421,1493328,1057734,6.746,-1.553,-2.75,2.99
2019-12-16,12:7,71406,841593,1492984,1058218,6.748,-2.806,-2.50,2.99
2019-12-16,13:7,71281,839156,1492250,1056796,6.745,-2.665,-3.00,2.98
2019-12-16,14:7,71859,837171,1492531,1064593,6.750,-1.801,-0.25,2.99
2019-12-16,15:7,71296,844703,1491406,1056937,6.746,-3.254,-3.00,2.98
2019-12-16,16:7,70859,850015,1489812,1050875,6.743,-4.385,-5.00,2.98
2019-12-16,17:7,69906,858187,1488546,1047250,6.675,-5.666,-6.25,2.98
2019-12-16,18:7,69765,862218,1487484,1045453,6.673,-6.319,-7.25,2.97
2019-12-16,19:7,69578,866390,1486593,1043015,6.671,-7.070,-8.00,2.97
2019-12-16,20:7,69281,874078,1484875,1038468,6.671,-8.513,-9.50,2.97
2019-12-16,21:7,69125,876375,1483546,1035984,6.672,-9.084,-10.25,2.97
2019-12-16,22:7,69046,877171,1482703,1035031,6.671,-9.295,-10.75,2.97
2019-12-16,23:7,69078,878171,1482156,1035203,6.673,-9.408,-10.75,2.96
2019-12-17,0:7,69000,877921,1481296,1034140,6.672,-9.495,-11.00,2.96
2019-12-17,1:7,68968,879031,1480515,1033656,6.672,-9.698,-11.00,2.96
2019-12-17,2:7,69000,875250,1480187,1034062,6.673,-9.150,-10.75,2.96
2019-12-17,3:7,68859,880609,1479109,1031921,6.673,-10.111,-11.50,2.96
2019-12-17,4:7,68750,886031,1477937,1030671,6.670,-11.009,-12.25,2.96
2019-12-17,5:7,68656,880968,1476968,1029218,6.671,-10.477,-12.50,2.95
2019-12-17,6:7,68562,887468,1476000,1027906,6.670,-11.551,-13.00,2.95
2019-12-17,7:7,68531,885937,1475218,1027546,6.669,-11.377,-13.25,2.95
2019-12-17,8:7,69906,879156,1478515,1047812,6.672,-8.159,-7.00,2.96
2019-12-17,9:7,70375,867750,1479890,1055140,6.670,-6.029,-4.25,2.96
2019-12-17,10:7,70890,853328,1482062,1062265,6.673,-3.731,-1.25,2.96
2019-12-17,11:7,70250,842578,1480156,1053281,6.670,-3.342,-4.25,2.96
2019-12-17,12:7,71187,839937,1481140,1066812,6.673,-1.908,0.50,2.96
2019-12-17,13:7,71359,833687,1482750,1069343,6.673,-1.055,1.75,2.97
2019-12-17,14:7,71125,835187,1481109,1066109,6.671,-1.470,0.50,2.96
2019-12-17,15:7,70765,836828,1480375,1060625,6.672,-2.094,-1.50,2.96
2019-12-17,16:7,70250,846687,1478562,1052828,6.673,-3.836,-4.25,2.96
2019-12-17,17:7,69906,858312,1477218,1047750,6.672,-5.633,-6.25,2.95
2019-12-17,18:7,69546,864843,1475562,1042859,6.669,-6.896,-7.75,2.95
2019-12-17,19:7,69312,870546,1474406,1039421,6.668,-7.960,-9.00,2.95
2019-12-17,20:7,69296,866093,1473609,1039187,6.668,-7.426,-9.00,2.95
2019-12-17,21:7,69312,862765,1473328,1039687,6.667,-6.964,-8.75,2.95
2019-12-17,22:7,69515,864171,1473609,1042687,6.667,-6.832,-8.00,2.95
2019-12-17,23:7,69437,869156,1472906,1040984,6.670,-7.621,-8.50,2.95
2019-12-18,0:7,69265,867171,1471656,1038390,6.670,-7.644,-9.25,2.94
2019-12-18,1:7,69281,865359,1471343,1039250,6.666,-7.329,-9.25,2.94
2019-12-18,2:7,69187,870640,1470531,1037828,6.667,-8.142,-9.75,2.94
2019-12-18,3:7,69218,866437,1470281,1038859,6.663,-7.503,-9.25,2.94
2019-12-18,4:7,69218,867453,1469937,1038937,6.662,-7.622,-9.25,2.94
2019-12-18,5:7,69125,869593,1469109,1037062,6.665,-8.090,-9.50,2.94
2019-12-18,6:7,69093,873703,1468562,1036875,6.664,-8.637,-10.00,2.94
2019-12-18,7:7,69046,872406,1467906,1035937,6.665,-8.572,-10.00,2.94
2019-12-18,8:7,70437,863906,1470875,1056640,6.666,-5.437,-3.75,2.94
2019-12-18,9:7,71250,837109,1472687,1068890,6.666,-1.444,1.25,2.95
2019-12-18,10:7,71734,814437,1474609,1076031,6.667,1.371,4.25,2.95
2019-12-18,11:7,71312,791046,1473593,1069687,6.667,3.150,2.00,2.95
2019-12-18,12:7,71859,772453,1473906,1077687,6.668,5.399,5.25,2.95
2019-12-18,13:7,71843,776015,1474484,1076968,6.671,5.030,5.00,2.95
2019-12-18,14:7,72015,786093,1473843,1078718,6.676,4.227,5.50,2.95
2019-12-18,15:7,71500,810859,1472968,1070515,6.679,1.313,2.50,2.95
2019-12-18,16:7,71015,818718,1471515,1063109,6.680,-0.025,-0.25,2.94
2019-12-18,17:7,70562,841156,1470265,1056234,6.681,-2.929,-3.00,2.94
2019-12-18,18:7,70296,844250,1469046,1052437,6.679,-3.600,-4.50,2.94
2019-12-18,19:7,70296,839343,1468625,1052390,6.680,-3.065,-4.50,2.94
2019-12-18,20:7,70234,843968,1468187,1051687,6.678,-3.636,-4.75,2.94
2019-12-18,21:7,69984,855437,1467156,1047859,6.679,-5.287,-6.00,2.93
2019-12-18,22:7,69875,846343,1466234,1047203,6.673,-4.306,-6.25,2.93
2019-12-18,23:7,70046,846968,1466531,1049843,6.672,-4.136,-5.25,2.93
2019-12-19,0:7,70109,843750,1466187,1050593,6.673,-3.709,-4.75,2.93
2019-12-19,1:7,70078,849312,1465937,1050453,6.671,-4.345,-5.00,2.93
2019-12-19,2:7,69687,859671,1464281,1045031,6.668,-6.057,-7.00,2.93
2019-12-19,3:7,69468,863984,1462937,1042015,6.667,-6.877,-8.00,2.93
2019-12-19,4:7,69593,860843,1462812,1043421,6.670,-6.356,-7.50,2.93
2019-12-19,5:7,69671,851390,1462796,1044796,6.668,-5.108,-7.00,2.93
2019-12-19,6:7,69687,861625,1462671,1045031,6.668,-6.290,-7.00,2.93
2019-12-19,7:7,69625,863265,1462046,1044078,6.669,-6.582,-7.25,2.92
2019-12-19,8:7,70312,833953,1463171,1055437,6.662,-2.223,-3.75,2.93
2019-12-19,9:7,70828,822859,1464796,1063093,6.662,-0.445,-0.50,2.93
2019-12-19,10:7,70765,817859,1464468,1062046,6.663,-0.021,-1.00,2.93
2019-12-19,11:7,70890,800593,1464343,1063765,6.664,1.816,-0.25,2.93
2019-12-19,12:7,71328,794421,1464890,1070031,6.666,2.856,2.00,2.93
2019-12-19,13:7,71359,785578,1464937,1070093,6.668,3.691,2.25,2.93
2019-12-19,14:7,71468,798859,1464609,1071421,6.670,2.533,2.75,2.93
2019-12-19,15:7,71109,817703,1463906,1065734,6.672,0.279,0.25,2.93
2019-12-19,16:7,70531,836921,1462250,1057015,6.673,-2.407,-2.75,2.92
2019-12-19,17:7,70203,848859,1460890,1051875,6.674,-4.164,-4.50,2.92
2019-12-19,18:7,70000,845203,1459781,1049187,6.672,-3.997,-5.50,2.92
2019-12-19,19:7,70031,848078,1459531,1049625,6.672,-4.281,-5.50,2.92
2019-12-19,20:7,70078,843531,1459437,1050406,6.672,-3.701,-5.00,2.92
2019-12-19,21:7,70000,853765,1458921,1049859,6.668,-4.906,-5.25,2.92
2019-12-19,22:7,69875,848500,1458046,1048031,6.667,-4.475,-6.00,2.92
2019-12-19,23:7,69859,840765,1457718,1048890,6.660,-3.529,-5.50,2.92
2019-12-20,0:7,70140,838421,1458640,1053765,6.656,-2.846,-3.75,2.92
2019-12-20,1:7,69750,857203,1457156,1047578,6.658,-5.520,-6.00,2.91
2019-12-20,2:7,69406,864484,1455281,1042234,6.659,-6.916,-8.00,2.91
2019-12-20,3:7,69484,856218,1454781,1043265,6.660,-5.819,-7.75,2.91
2019-12-20,4:7,69375,857843,1454078,1041828,6.659,-6.153,-8.00,2.91
2019-12-20,5:7,69359,861578,1453812,1041468,6.660,-6.639,-8.25,2.91
2019-12-20,6:7,69312,864656,1453218,1041078,6.658,-7.054,-8.25,2.91
2019-12-20,7:7,69281,865765,1452703,1040421,6.659,-7.258,-8.50,2.91
2019-12-20,8:7,70453,848921,1455593,1058250,6.658,-3.601,-2.75,2.91
2019-12-20,9:7,71296,822625,1457734,1072203,6.649,0.283,2.75,2.92
2019-12-20,10:7,71546,812015,1459218,1075500,6.652,1.566,4.25,2.92
2019-12-20,11:7,71109,795984,1458000,1068859,6.653,2.625,2.00,2.92
2019-12-20,12:7,72062,785843,1458812,1082734,6.656,4.516,7.25,2.92
2019-12-20,13:7,71984,787406,1459968,1081328,6.657,4.280,6.75,2.92
2019-12-20,14:7,71843,784546,1458875,1078953,6.659,4.384,6.00,2.92
2019-12-20,15:7,71328,805437,1457921,1070921,6.660,1.868,2.75,2.92
2019-12-20,16:7,70781,819687,1456281,1062328,6.663,-0.184,-0.50,2.91
2019-12-20,17:7,70406,836265,1454703,1055750,6.669,-2.444,-3.00,2.91
2019-12-20,18:7,70187,840593,1453546,1052562,6.668,-3.187,-4.25,2.91
2019-12-20,19:7,70093,841750,1452921,1051140,6.668,-3.439,-4.75,2.91
2019-12-20,20:7,70125,843906,1452781,1051640,6.668,-3.633,-4.50,2.91
2019-12-20,21:7,69984,848281,1451984,1049718,6.667,-4.295,-5.25,2.90
2019-12-20,22:7,69906,848093,1451437,1049265,6.662,-4.315,-5.50,2.90
2019-12-20,23:7,70000,841500,1451421,1050640,6.663,-3.456,-5.00,2.90
2019-12-21,0:7,69812,851812,1450593,1048046,6.661,-4.851,-5.75,2.90
2019-12-21,1:7,69828,843875,1450156,1048500,6.660,-3.910,-5.75,2.90
2019-12-21,2:7,69906,845968,1450218,1050187,6.657,-3.993,-5.25,2.90
2019-12-21,3:7,69906,844875,1449984,1049718,6.660,-3.913,-5.00,2.90
2019-12-21,4:7,69921,839750,1449562,1050328,6.657,-3.290,-5.00,2.90
2019-12-21,5:7,69812,847296,1448921,1048375,6.659,-4.307,-5.50,2.90
2019-12-21,6:7,69875,844812,1448640,1049562,6.658,-3.920,-5.25,2.90
2019-12-21,7:7,69859,841218,1448296,1049312,6.658,-3.542,-5.25,2.90
2019-12-21,8:7,70843,818375,1450640,1065093,6.651,0.163,0.00,2.90
2019-12-21,9:7,72015,781125,1452796,1083187,6.648,4.973,7.00,2.91
2019-12-21,10:7,71859,761046,1454828,1088125,6.604,7.066,9.50,2.91
2019-12-21,11:7,71468,743093,1453921,1081656,6.607,8.236,7.50,2.91
2019-12-21,12:7,72062,736625,1454328,1090500,6.608,9.306,10.75,2.91
2019-12-21,13:7,72031,729734,1455125,1090671,6.604,9.898,11.00,2.91
2019-12-21,14:7,71953,739171,1454343,1088859,6.608,8.995,10.25,2.91
2019-12-21,15:7,71390,773515,1453500,1080171,6.609,5.464,6.50,2.91
2019-12-21,16:7,70734,801687,1452000,1070921,6.605,2.228,2.75,2.90
2019-12-21,17:7,70250,813671,1450453,1063718,6.604,0.527,0.00,2.90
2019-12-21,18:7,70062,812859,1449609,1060828,6.604,0.387,-1.00,2.90
2019-12-21,19:7,69968,825703,1449015,1059218,6.606,-1.046,-1.75,2.90
2019-12-21,20:7,69875,819890,1448296,1058062,6.604,-0.540,-2.25,2.90
2019-12-21,21:7,69765,827578,1447734,1056500,6.603,-1.462,-2.75,2.90
2019-12-21,22:7,69968,817640,1447921,1059437,6.604,-0.202,-1.75,2.90
2019-12-21,23:7,70031,825062,1448031,1060109,6.606,-0.908,-1.25,2.90
2019-12-22,0:7,69937,822062,1447359,1058625,6.606,-0.718,-2.00,2.89
2019-12-22,1:7,69984,823890,1447265,1059359,6.606,-0.847,-1.75,2.89
2019-12-22,2:7,69765,832750,1446156,1055718,6.608,-2.072,-2.75,2.89
2019-12-22,3:7,69781,829187,1445968,1056171,6.607,-1.657,-2.75,2.89
2019-12-22,4:7,69796,830484,1445656,1056250,6.608,-1.787,-2.75,2.89
2019-12-22,5:7,69750,830187,1445078,1055468,6.608,-1.821,-3.00,2.89
2019-12-22,6:7,69812,825718,1445015,1056640,6.607,-1.256,-2.50,2.89
2019-12-22,7:7,69859,824718,1444828,1057031,6.609,-1.120,-2.50,2.89
2019-12-22,8:7,70296,801875,1445687,1063937,6.607,1.704,0.25,2.89
2019-12-22,9:7,71421,767515,1447718,1080406,6.611,6.015,6.50,2.90
2019-12-22,10:7,72000,730781,1449656,1089437,6.609,9.740,10.25,2.90
2019-12-22,11:7,71890,721796,1449328,1087437,6.611,10.386,9.75,2.90
2019-12-22,12:7,72078,729593,1449296,1090015,6.613,9.873,10.75,2.90
2019-12-22,13:7,72125,732000,1449625,1090906,6.611,9.721,11.25,2.90
2019-12-22,14:7,71968,725281,1448937,1088453,6.612,10.149,10.00,2.90
2019-12-22,15:7,71640,749203,1448296,1083640,6.611,7.825,8.00,2.90
2019-12-22,16:7,71156,780375,1447281,1076390,6.611,4.595,5.00,2.89
2019-12-22,17:7,70609,798781,1445781,1068765,6.607,2.351,2.00,2.89
2019-12-22,18:7,70421,803421,1445031,1066125,6.605,1.714,1.00,2.89
2019-12-22,19:7,70390,808562,1444640,1065687,6.605,1.180,0.75,2.89
2019-12-22,20:7,70140,816937,1443656,1062109,6.604,0.077,-0.50,2.89
2019-12-22,21:7,70109,818328,1443140,1061531,6.605,-0.109,-0.75,2.89
2019-12-22,22:7,69906,827984,1442234,1058234,6.606,-1.362,-1.75,2.88
2019-12-22,23:7,69765,829171,1441421,1056406,6.604,-1.636,-2.75,2.88
2019-12-23,0:7,69671,827625,1440796,1055218,6.603,-1.572,-3.25,2.88
2019-12-23,1:7,69671,837656,1440265,1053921,6.611,-2.750,-3.75,2.88
2019-12-23,2:7,69625,834796,1439625,1052703,6.614,-2.545,-4.00,2.88
2019-12-23,3:7,69671,830687,1439578,1053718,6.612,-2.020,-3.75,2.88
2019-12-23,4:7,70078,824406,1441015,1059828,6.612,-0.863,-1.50,2.88
2019-12-23,5:7,69843,830968,1439515,1055359,6.618,-1.913,-3.00,2.88
2019-12-23,6:7,69890,824671,1439656,1056906,6.613,-1.126,-2.25,2.88
2019-12-23,7:7,69984,820187,1439781,1058578,6.611,-0.530,-1.75,2.88
2019-12-23,8:7,70125,810546,1440046,1060953,6.610,0.628,-0.75,2.88
2019-12-23,9:7,70562,783781,1440890,1067328,6.611,3.669,1.50,2.88
2019-12-23,10:7,69796,747593,1442687,1078203,6.473,7.637,6.00,2.89
2019-12-23,11:7,69750,749687,1442937,1079484,6.461,7.532,6.50,2.89
2019-12-23,12:7,70000,740109,1443062,1082000,6.470,8.514,7.75,2.89
2019-12-23,13:7,70187,741093,1443015,1082765,6.482,8.474,7.75,2.89
2019-12-23,14:7,70031,747140,1442671,1080984,6.478,7.844,7.25,2.89
2019-12-23,15:7,69843,762125,1442171,1078640,6.475,6.384,6.25,2.88
2019-12-23,16:7,69531,782890,1441437,1074640,6.470,4.248,4.50,2.88
2019-12-23,17:7,69171,800125,1440312,1069468,6.468,2.273,2.50,2.88
2019-12-23,18:7,69000,802953,1439562,1067218,6.465,1.839,1.25,2.88
2019-12-23,19:7,69203,791578,1439906,1069968,6.468,3.120,2.75,2.88
2019-12-23,20:7,68890,809375,1439015,1066062,6.462,1.128,1.00,2.88
2019-12-23,21:7,68500,816937,1437828,1061656,6.452,0.042,-0.50,2.88
2019-12-23,22:7,68281,821859,1436906,1059375,6.445,-0.637,-1.50,2.87
2019-12-23,23:7,68125,827062,1436140,1057859,6.440,-1.297,-2.25,2.87
2019-12-24,0:7,68281,819718,1436484,1060250,6.440,-0.350,-1.25,2.87
2019-12-24,1:7,68312,819953,1436640,1060968,6.439,-0.317,-0.75,2.87
2019-12-24,2:7,68234,819703,1436109,1060156,6.436,-0.356,-1.00,2.87
2019-12-24,3:7,68328,815515,1436234,1061734,6.436,0.191,-0.50,2.87
2019-12-24,4:7,68265,820062,1435890,1061609,6.430,-0.278,-0.75,2.87
2019-12-24,5:7,68515,808468,1436437,1065515,6.430,1.176,1.00,2.87
2019-12-24,6:7,68343,811234,1436031,1063671,6.425,0.765,0.25,2.87
2019-12-24,7:7,68250,816015,1435546,1063062,6.420,0.243,0.00,2.87
2019-12-24,8:7,68296,804703,1435281,1063656,6.421,1.407,0.00,2.87
2019-12-24,9:7,68656,785234,1436109,1068578,6.425,3.619,2.00,2.87
2019-12-24,10:7,69250,766093,1437375,1077359,6.428,5.949,5.50,2.87
2019-12-24,11:7,69265,758312,1437578,1076781,6.433,6.606,5.50,2.88
2019-12-24,12:7,69468,749046,1437703,1079062,6.438,7.562,6.25,2.88
2019-12-24,13:7,69343,753187,1437515,1078046,6.432,7.137,6.00,2.88
2019-12-24,14:7,68968,785140,1436890,1074578,6.418,4.036,4.50,2.87
2019-12-24,15:7,68640,788859,1436093,1071375,6.407,3.472,3.25,2.87
2019-12-24,16:7,68343,809187,1434906,1066078,6.411,1.148,1.00,2.87
2019-12-24,17:7,68187,815421,1433968,1063187,6.413,0.312,0.00,2.87
2019-12-24,18:7,67968,819265,1433375,1061921,6.400,-0.173,-0.50,2.87
2019-12-24,19:7,67984,818156,1433062,1061515,6.404,-0.092,-0.75,2.87
2019-12-24,20:7,68062,817125,1432984,1061953,6.409,0.046,-0.50,2.87
2019-12-24,21:7,67921,822968,1432390,1060390,6.405,-0.670,-1.00,2.86
2019-12-24,22:7,67906,830781,1431765,1059156,6.411,-1.579,-1.75,2.86
2019-12-24,23:7,68046,818421,1431906,1061234,6.412,-0.141,-0.75,2.86
2019-12-25,0:7,67953,821125,1431765,1060687,6.407,-0.459,-1.00,2.86
2019-12-25,1:7,67843,828703,1431062,1058562,6.409,-1.410,-1.75,2.86
2019-12-25,2:7,67781,826843,1430312,1057437,6.410,-1.308,-2.00,2.86
2019-12-25,3:7,67859,829984,1430296,1058296,6.412,-1.566,-1.75,2.86
2019-12-25,4:7,67687,833765,1429421,1055750,6.411,-2.177,-2.75,2.86
2019-12-25,5:7,67734,828937,1429515,1057078,6.408,-1.556,-2.25,2.86
2019-12-25,6:7,67781,830125,1429390,1057953,6.407,-1.609,-2.25,2.86
2019-12-25,7:7,67531,839015,1428421,1054218,6.406,-2.871,-3.25,2.86
2019-12-25,8:7,67671,824312,1428640,1056796,6.403,-1.097,-2.50,2.86
2019-12-25,9:7,68406,797984,1430218,1068546,6.402,2.412,1.25,2.86
2019-12-25,10:7,68484,798703,1431656,1069093,6.406,2.382,2.00,2.86
2019-12-25,11:7,68375,784578,1430671,1066562,6.411,3.542,1.25,2.86
2019-12-25,12:7,69187,762109,1431906,1078859,6.413,6.399,5.50,2.86
2019-12-25,13:7,69046,777093,1432562,1073750,6.430,4.720,4.00,2.87
2019-12-25,14:7,69031,799093,1431765,1073312,6.432,2.644,3.75,2.86
2019-12-25,15:7,68515,812078,1430671,1066640,6.423,0.906,1.00,2.86
2019-12-25,16:7,68140,822796,1429203,1061296,6.420,-0.581,-0.50,2.86
2019-12-25,17:7,67625,837656,1427046,1053843,6.417,-2.756,-3.50,2.85
2019-12-25,18:7,67453,829859,1425921,1051640,6.414,-2.106,-4.25,2.85
2019-12-25,19:7,67562,831937,1426078,1053828,6.411,-2.144,-3.50,2.85
2019-12-25,20:7,67734,831984,1426796,1055953,6.414,-1.971,-2.75,2.85
2019-12-25,21:7,67750,827203,1426500,1056203,6.414,-1.447,-2.75,2.85
2019-12-25,22:7,67500,837531,1425781,1054359,6.402,-2.699,-3.50,2.85
2019-12-25,23:7,67578,830859,1425890,1055500,6.402,-1.889,-2.75,2.85
2019-12-26,0:7,67562,832593,1425687,1055625,6.400,-2.063,-3.00,2.85
2019-12-26,1:7,67734,827750,1426093,1057671,6.404,-1.384,-2.00,2.85
2019-12-26,2:7,67531,835296,1425171,1054875,6.402,-2.414,-3.25,2.85
2019-12-26,3:7,67578,838625,1425109,1055265,6.404,-2.739,-3.00,2.85
2019-12-26,4:7,67093,849296,1422906,1048500,6.399,-4.522,-5.25,2.85
2019-12-26,5:7,67125,854375,1422593,1048984,6.399,-5.058,-5.25,2.85
