Date,Time,Ch1,Ch2,Ch3,Ch4,mm,Band Temp,Board Temp,Bat Volt
2019-12-17,17:3,139984,866750,1477921,1062671,13.173,-5.198,-6.25,2.96
2019-12-17,18:3,139359,874281,1476359,1058359,13.167,-6.488,-8.25,2.95
2019-12-17,19:3,139093,882218,1475281,1056296,13.168,-7.656,-9.00,2.95
2019-12-17,20:3,138968,875734,1474500,1055968,13.160,-6.899,-9.00,2.95
2019-12-17,21:3,139062,870843,1474171,1056484,13.163,-6.263,-9.00,2.95
2019-12-17,22:3,139421,871656,1474546,1059093,13.164,-6.106,-7.75,2.95
2019-12-17,23:3,139281,878156,1473906,1058031,13.164,-6.984,-8.25,2.95
2019-12-18,0:3,138875,877750,1472500,1055359,13.159,-7.204,-9.25,2.95
2019-12-18,1:3,138953,875750,1472265,1056031,13.158,-6.894,-9.25,2.94
2019-12-18,2:3,138765,882796,1471468,1054625,13.158,-7.900,-9.75,2.94
2019-12-18,3:3,139015,877890,1471453,1056515,13.158,-7.104,-8.75,2.94
2019-12-18,4:3,139031,875468,1471031,1056437,13.160,-6.820,-9.00,2.94
2019-12-18,5:3,138765,882625,1470125,1054750,13.156,-7.866,-9.75,2.94
2019-12-18,6:3,138718,882359,1469640,1054437,13.156,-7.865,-9.75,2.94
2019-12-18,7:3,138656,884687,1468906,1053859,13.157,-8.217,-10.00,2.94
2019-12-18,8:3,140578,875234,1472062,1069421,13.145,-5.538,-3.25,2.94
2019-12-18,9:3,141109,841640,1473031,1073250,13.148,-1.559,-1.00,2.95
2019-12-18,10:3,141671,820500,1474046,1077468,13.149,0.888,1.00,2.95
2019-12-18,11:3,142515,796140,1474843,1082937,13.160,3.586,3.75,2.95
2019-12-18,12:3,142890,780812,1474640,1085281,13.166,5.137,4.75,2.95
2019-12-18,13:3,142218,775703,1473906,1080250,13.165,5.272,2.50,2.95
2019-12-18,14:3,142984,790515,1474218,1085593,13.171,4.280,4.75,2.95
2019-12-18,15:3,142015,814750,1473203,1079421,13.157,1.588,1.75,2.95
2019-12-18,16:3,141421,827687,1471984,1074890,13.157,-0.015,-0.25,2.94
2019-12-18,17:3,140812,849515,1470734,1069953,13.161,-2.656,-2.75,2.94
2019-12-18,18:3,140265,851843,1469515,1066156,13.156,-3.230,-4.50,2.94
2019-12-18,19:3,140281,847187,1469187,1066437,13.154,-2.705,-4.25,2.94
2019-12-18,20:3,140312,851703,1468953,1066812,13.152,-3.158,-4.25,2.94
2019-12-18,21:3,139968,863015,1467984,1064203,13.152,-4.634,-5.50,2.94
2019-12-18,22:3,139828,857531,1467000,1063156,13.152,-4.116,-5.75,2.93
2019-12-18,23:3,140062,857718,1467218,1064437,13.158,-4.023,-5.00,2.93
2019-12-19,0:3,140218,854468,1466968,1065609,13.158,-3.562,-4.75,2.93
2019-12-19,1:3,140234,858406,1466687,1065593,13.160,-3.996,-4.75,2.93
2019-12-19,2:3,139687,865984,1465171,1061625,13.158,-5.208,-6.50,2.93
2019-12-19,3:3,139296,875546,1463906,1058796,13.156,-6.595,-7.75,2.93
2019-12-19,4:3,139437,871140,1463750,1059843,13.156,-5.973,-7.50,2.93
2019-12-19,5:3,139687,864812,1463796,1061609,13.158,-5.076,-6.50,2.93
2019-12-19,6:3,139718,871640,1463593,1061578,13.161,-5.865,-6.75,2.93
2019-12-19,7:3,139625,871453,1462937,1060875,13.161,-5.911,-6.75,2.93
2019-12-19,8:3,140296,843281,1463828,1066375,13.156,-2.296,-4.50,2.93
2019-12-19,9:3,141203,827968,1465109,1072796,13.162,-0.204,-1.25,2.93
2019-12-19,10:3,140984,823906,1464671,1071640,13.156,0.113,-1.75,2.93
2019-12-19,11:3,141546,807906,1465218,1075359,13.163,1.951,0.00,2.93
2019-12-19,12:3,141984,801531,1465328,1078796,13.161,2.799,1.75,2.93
2019-12-19,13:3,141796,789828,1464890,1076718,13.169,3.748,1.00,2.93
2019-12-19,14:3,142156,803734,1464953,1079031,13.174,2.608,2.00,2.93
2019-12-19,15:3,141562,824671,1464140,1074812,13.171,0.279,-0.25,2.93
2019-12-19,16:3,140921,845406,1462734,1070031,13.170,-2.215,-2.75,2.93
2019-12-19,17:3,140406,856609,1461531,1066421,13.166,-3.725,-4.25,2.92
2019-12-19,18:3,140000,853093,1460328,1063734,13.161,-3.576,-5.25,2.92
2019-12-19,19:3,140125,855609,1460203,1064671,13.161,-3.770,-5.00,2.92
2019-12-19,20:3,140218,854265,1460109,1065656,13.158,-3.536,-4.50,2.92
2019-12-19,21:3,140125,860265,1459687,1065031,13.157,-4.252,-5.00,2.92
2019-12-19,22:3,139937,858343,1458781,1063453,13.159,-4.180,-5.75,2.92
2019-12-19,23:3,139921,852812,1458421,1063500,13.157,-3.566,-5.25,2.92
2019-12-20,0:3,140328,846890,1458984,1066421,13.159,-2.675,-4.25,2.92
2019-12-20,1:3,139875,867171,1457796,1062843,13.160,-5.230,-5.75,2.92
2019-12-20,2:3,139203,873734,1455953,1058078,13.156,-6.450,-7.75,2.91
2019-12-20,3:3,139312,867078,1455515,1059109,13.154,-5.570,-7.25,2.91
2019-12-20,4:3,139187,869171,1454781,1057906,13.157,-5.929,-8.00,2.91
2019-12-20,5:3,139203,874125,1454656,1058109,13.156,-6.494,-8.00,2.91
2019-12-20,6:3,139171,873937,1454125,1058156,13.152,-6.467,-8.00,2.91
2019-12-20,7:3,139125,874328,1453562,1057625,13.154,-6.566,-8.25,2.91
2019-12-20,8:3,140625,856765,1456375,1069531,13.148,-3.470,-2.75,2.91
2019-12-20,9:3,141500,827546,1457703,1076031,13.150,0.087,0.50,2.92
2019-12-20,10:3,141765,815453,1458421,1077796,13.153,1.402,1.25,2.92
2019-12-20,11:3,142187,801421,1458734,1080593,13.158,2.935,2.75,2.92
2019-12-20,12:3,143062,779734,1459109,1087156,13.159,5.355,6.00,2.92
2019-12-20,13:3,142328,783125,1458390,1081515,13.160,4.683,3.00,2.92
2019-12-20,14:3,142921,791281,1458578,1085437,13.167,4.200,5.25,2.92
2019-12-20,15:3,142125,811484,1457734,1079078,13.171,1.876,2.00,2.92
2019-12-20,16:3,141625,827609,1456515,1074781,13.177,-0.015,-0.25,2.91
2019-12-20,17:3,140875,845125,1455046,1069703,13.170,-2.213,-2.75,2.91
2019-12-20,18:3,140484,849265,1453921,1067046,13.166,-2.876,-3.75,2.91
2019-12-20,19:3,140359,852078,1453359,1066062,13.166,-3.263,-4.50,2.91
2019-12-20,20:3,140390,853312,1453250,1066453,13.164,-3.363,-4.00,2.91
2019-12-20,21:3,140250,857906,1452546,1065500,13.163,-3.949,-4.75,2.91
2019-12-20,22:3,140140,857734,1451921,1064671,13.163,-4.004,-5.00,2.90
2019-12-20,23:3,140312,852671,1451921,1065859,13.164,-3.345,-4.50,2.90
2019-12-21,0:3,140031,862281,1451015,1063812,13.163,-4.587,-5.50,2.90
2019-12-21,1:3,140015,852875,1450625,1063640,13.164,-3.561,-5.25,2.90
2019-12-21,2:3,140250,853578,1450765,1065359,13.165,-3.487,-4.75,2.90
2019-12-21,3:3,140343,853171,1450609,1065781,13.168,-3.406,-4.25,2.90
2019-12-21,4:3,140359,848890,1450156,1066031,13.167,-2.922,-4.25,2.90
2019-12-21,5:3,140156,858234,1449593,1064562,13.166,-4.069,-5.00,2.90
2019-12-21,6:3,140234,854953,1449328,1065187,13.165,-3.652,-4.75,2.90
2019-12-21,7:3,140203,849062,1448875,1065000,13.165,-3.029,-4.75,2.90
2019-12-21,8:3,141718,831765,1451437,1076281,13.167,-0.315,0.50,2.90
2019-12-21,9:3,142781,785812,1452796,1084406,13.167,4.629,5.00,2.91
2019-12-21,10:3,143000,768796,1453890,1088203,13.141,6.391,6.75,2.91
2019-12-21,11:3,143500,747750,1454437,1091500,13.147,8.416,8.75,2.91
2019-12-21,12:3,143703,737343,1454343,1093531,13.141,9.418,9.75,2.91
2019-12-21,13:3,143250,725125,1453781,1089781,13.145,10.237,7.75,2.91
2019-12-21,14:3,143859,744453,1454046,1094468,13.144,8.870,10.00,2.91
2019-12-21,15:3,142796,781078,1453156,1086609,13.141,5.199,6.00,2.91
2019-12-21,16:3,142156,803031,1452156,1082140,13.137,2.891,3.75,2.90
2019-12-21,17:3,141296,822234,1450765,1076062,13.131,0.613,0.50,2.90
2019-12-21,18:3,141031,823359,1449906,1073937,13.132,0.342,-0.25,2.90
2019-12-21,19:3,140890,830890,1449468,1072937,13.131,-0.487,-1.00,2.90
2019-12-21,20:3,140765,826421,1448593,1071546,13.137,-0.146,-1.50,2.90
2019-12-21,21:3,140578,833859,1448093,1070578,13.131,-0.974,-2.25,2.90
2019-12-21,22:3,140921,824437,1448359,1072781,13.136,0.147,-0.75,2.90
2019-12-21,23:3,140984,830781,1448296,1072609,13.144,-0.502,-1.00,2.90
2019-12-22,0:3,140968,828359,1447718,1072531,13.143,-0.264,-1.00,2.90
2019-12-22,1:3,141125,832109,1447671,1073062,13.152,-0.600,-1.00,2.90
2019-12-22,2:3,140703,838765,1446593,1070000,13.150,-1.525,-2.25,2.89
2019-12-22,3:3,140875,832687,1446500,1071281,13.150,-0.799,-1.75,2.89
2019-12-22,4:3,140890,837015,1446203,1071343,13.151,-1.236,-1.75,2.89
2019-12-22,5:3,140671,838187,1445546,1069515,13.153,-1.504,-2.75,2.89
2019-12-22,6:3,140890,832828,1445562,1071187,13.153,-0.821,-1.75,2.89
2019-12-22,7:3,140781,830390,1445187,1070578,13.150,-0.621,-2.00,2.89
2019-12-22,8:3,141468,810359,1446000,1075515,13.154,1.727,0.25,2.89
2019-12-22,9:3,142625,769812,1447500,1083718,13.161,6.020,5.00,2.90
2019-12-22,10:3,143750,738937,1448968,1091765,13.167,9.182,8.75,2.90
2019-12-22,11:3,144234,724343,1449406,1094046,13.184,10.540,10.25,2.90
2019-12-22,12:3,144406,737546,1449203,1095046,13.187,9.487,10.25,2.90
2019-12-22,13:3,144000,734687,1448671,1091968,13.187,9.554,9.00,2.90
2019-12-22,14:3,144156,731890,1448593,1093140,13.187,9.856,9.50,2.90
2019-12-22,15:3,143718,758328,1448093,1089734,13.188,7.400,7.50,2.90
2019-12-22,16:3,143140,787140,1447265,1085687,13.184,4.593,5.25,2.89
2019-12-22,17:3,142375,804031,1445921,1080437,13.178,2.679,2.50,2.89
2019-12-22,18:3,142046,810531,1445281,1078015,13.177,1.891,1.50,2.89
2019-12-22,19:3,142000,814796,1444890,1077890,13.174,1.472,1.25,2.89
2019-12-22,20:3,141562,825515,1443984,1074796,13.171,0.194,-0.25,2.89
2019-12-22,21:3,141531,826000,1443453,1074234,13.175,0.103,-0.50,2.89
2019-12-22,22:3,141156,834406,1442593,1071546,13.173,-0.953,-1.75,2.89
2019-12-22,23:3,140828,834156,1441578,1069578,13.167,-1.084,-2.50,2.88
2019-12-23,0:3,140796,835375,1441062,1069359,13.166,-1.227,-2.75,2.88
2019-12-23,1:3,140703,844843,1440734,1068687,13.166,-2.268,-3.00,2.88
2019-12-23,2:3,140546,845421,1439750,1066984,13.172,-2.471,-4.00,2.88
2019-12-23,3:3,140562,839906,1439562,1066921,13.175,-1.895,-4.00,2.88
2019-12-23,4:3,141500,829187,1441265,1073609,13.180,-0.263,-0.75,2.88
2019-12-23,5:3,140906,837609,1439734,1069421,13.176,-1.452,-2.75,2.88
2019-12-23,6:3,141062,829671,1439796,1070765,13.174,-0.534,-2.00,2.88
2019-12-23,7:3,141218,828015,1439906,1071890,13.175,-0.279,-1.50,2.88
2019-12-23,8:3,141390,818656,1440125,1073343,13.173,0.761,-0.75,2.88
2019-12-23,9:3,141984,793312,1440828,1077781,13.174,3.497,1.50,2.88
2019-12-23,10:3,143453,755546,1442640,1086734,13.200,7.460,6.25,2.89
2019-12-23,11:3,143640,757187,1442796,1087140,13.213,7.342,6.25,2.89
2019-12-23,12:3,143921,744109,1442953,1089265,13.213,8.597,7.50,2.89
2019-12-23,13:3,143968,747218,1442828,1089468,13.215,8.342,7.75,2.89
2019-12-23,14:3,143812,755468,1442515,1088609,13.211,7.580,7.00,2.89
2019-12-23,15:3,143515,769500,1442015,1086703,13.206,6.236,6.00,2.88
2019-12-23,16:3,143078,791656,1441296,1083843,13.201,4.059,4.50,2.88
2019-12-23,17:3,142484,811500,1440312,1080203,13.190,1.955,2.75,2.88
2019-12-23,18:3,142203,811812,1439656,1078328,13.187,1.791,1.75,2.88
2019-12-23,19:3,142515,800859,1439921,1080734,13.187,2.997,3.00,2.88
2019-12-23,20:3,142015,817734,1439015,1077062,13.185,1.127,1.25,2.88
2019-12-23,21:3,141609,824734,1437859,1074437,13.180,0.244,-0.25,2.88
2019-12-23,22:3,141359,828421,1437156,1072796,13.177,-0.250,-1.00,2.87
2019-12-23,23:3,141125,835468,1436390,1071078,13.176,-1.099,-1.75,2.87
2019-12-24,0:3,141312,827265,1436578,1073031,13.169,-0.116,-1.00,2.87
2019-12-24,1:3,141375,829109,1436671,1073312,13.172,-0.279,-0.75,2.87
2019-12-24,2:3,141250,826984,1436125,1072687,13.168,-0.114,-1.00,2.87
2019-12-24,3:3,141375,822562,1436171,1073625,13.168,0.397,-0.50,2.87
2019-12-24,4:3,141281,827671,1435796,1073015,13.167,-0.158,-0.75,2.87
2019-12-24,5:3,141703,814453,1436328,1076375,13.165,1.395,0.75,2.87
2019-12-24,6:3,141546,818953,1435921,1075328,13.163,0.880,0.25,2.87
2019-12-24,7:3,141453,822843,1435531,1074750,13.161,0.455,0.00,2.87
2019-12-24,8:3,141531,812500,1435250,1075140,13.164,1.493,0.00,2.87
2019-12-24,9:3,142031,793437,1436015,1078843,13.165,3.558,2.00,2.87
2019-12-24,10:3,142875,773953,1437156,1084765,13.171,5.718,5.00,2.87
2019-12-24,11:3,142921,765906,1437281,1085156,13.171,6.456,5.25,2.87
2019-12-24,12:3,143125,754890,1437343,1086171,13.177,7.483,6.00,2.87
2019-12-24,13:3,143078,759765,1437140,1085906,13.176,7.042,5.75,2.87
2019-12-24,14:3,142625,791593,1436578,1083125,13.168,4.017,4.25,2.87
2019-12-24,15:3,142203,796281,1435750,1080671,13.159,3.419,3.00,2.87
2019-12-24,16:3,141578,815796,1434562,1076546,13.151,1.277,0.75,2.87
2019-12-24,17:3,141265,822640,1433593,1074375,13.149,0.446,-0.25,2.87
2019-12-24,18:3,141062,825984,1433031,1073296,13.143,0.033,-0.75,2.87
2019-12-24,19:3,140968,825062,1432718,1072843,13.140,0.090,-0.75,2.87
2019-12-24,20:3,141125,824265,1432593,1073500,13.146,0.219,-0.50,2.87
2019-12-24,21:3,141046,830218,1432078,1072578,13.150,-0.447,-1.25,2.86
2019-12-24,22:3,140890,836937,1431531,1071734,13.146,-1.197,-1.75,2.86
2019-12-24,23:3,141015,825093,1431656,1072671,13.146,0.073,-1.00,2.86
2019-12-25,0:3,141062,829062,1431390,1072578,13.152,-0.331,-1.00,2.86
2019-12-25,1:3,140843,836171,1430765,1071203,13.148,-1.161,-1.75,2.86
2019-12-25,2:3,140609,835968,1430031,1069968,13.141,-1.239,-2.25,2.86
2019-12-25,3:3,140656,838203,1429937,1070312,13.142,-1.442,-2.00,2.86
2019-12-25,4:3,140421,841484,1429156,1069125,13.134,-1.879,-2.75,2.86
2019-12-25,5:3,140625,837562,1429218,1070125,13.141,-1.391,-2.50,2.86
2019-12-25,6:3,140671,836937,1429078,1070140,13.145,-1.325,-2.25,2.86
2019-12-25,7:3,140375,845796,1428218,1068093,13.143,-2.418,-3.25,2.86
2019-12-25,8:3,140406,834703,1428312,1069015,13.134,-1.185,-2.50,2.86
2019-12-25,9:3,141343,801562,1429656,1074953,13.149,2.526,0.00,2.86
2019-12-25,10:3,141421,802312,1429843,1075093,13.154,2.465,0.25,2.86
2019-12-25,11:3,141968,784359,1430703,1078796,13.160,4.391,2.00,2.86
2019-12-25,12:3,142812,766781,1431953,1084875,13.164,6.362,4.75,2.86
2019-12-25,13:3,142250,774406,1430703,1079921,13.172,5.367,2.25,2.86
2019-12-25,14:3,142625,805609,1430921,1083109,13.168,2.717,4.00,2.86
2019-12-25,15:3,141593,817390,1429578,1075796,13.162,1.067,0.50,2.86
2019-12-25,16:3,141203,829875,1428484,1072515,13.166,-0.418,-1.00,2.86
2019-12-25,17:3,140500,846750,1426531,1067359,13.163,-2.581,-3.25,2.85
2019-12-25,18:3,140265,839687,1425531,1065718,13.162,-1.972,-4.25,2.85
2019-12-25,19:3,140437,841640,1425640,1067328,13.158,-2.043,-3.25,2.85
2019-12-25,20:3,140656,840000,1426187,1068906,13.159,-1.742,-2.50,2.85
2019-12-25,21:3,140578,836500,1425906,1068875,13.152,-1.382,-2.50,2.85
2019-12-25,22:3,140312,845750,1425296,1067562,13.143,-2.457,-3.25,2.85
2019-12-25,23:3,140375,837609,1425359,1068390,13.139,-1.536,-2.75,2.85
2019-12-26,0:3,140437,841031,1425187,1068781,13.140,-1.860,-2.75,2.85
2019-12-26,1:3,140593,834687,1425562,1070265,13.136,-1.084,-2.00,2.85
2019-12-26,2:3,140234,843890,1424625,1068234,13.128,-2.205,-3.00,2.85
2019-12-26,3:3,140265,846062,1424531,1068281,13.130,-2.430,-3.00,2.85
2019-12-26,4:3,139593,859125,1422515,1063875,13.121,-4.229,-5.00,2.85
